,title,company,skillText
292,"Sr Manager, Predictive Analytics",Discover Financial Services," discover financial services      1,426 reviews  -    the senior manager, predictive analytics, will lead a team responsible for gathering, structuring and analyzing data to evaluate and recommend operational improvements to customer service functions. candidates should have several years of practical work experience; a master’s degree in a quantitative discipline and background in data science/advanced analytics.  the overall functions of this role involve using advanced analytics to understand and predict customer behavior, customer contact intent prediction and support overall strategy for our customer service and engagement (cse) group. develop innovative ways to use information and segmentation to optimize customer experience while managing costs and driving customer engagement. collaborate with business partners from across the organization to work on a wide variety of initiatives, including it, marketing, customer service, card operations, risk and other groups.   primary responsibilities and duties:  leads a team responsible for developing and enhancing predictive servicing strategies that improve customer experience and save operating costs, and implementing them into customer service systems. understand and predict customer inquiry intent to promote customer self-service, improve customer/agent satisfaction when assistance is needed and strengthen customer engagement with discover. requires strong ability to initiate and conceptualize business goal driven analytical projects. leverage a variety of modeling strategies and simulation tools to understand and predict customer behavior. develop overall strategies that optimize efficiency and customer experience metrics. conduct cost and profitability studies for customer segments, merchants and products types to optimize and enhance business operations. leverage analytics and process improvement methodologies to provide a data-driven approach to improvements. oversee a team of data science/advanced analytics professionals. hire, develop and retain talent, and manage career pathing for the team members. develop comprehensive cost benefit analysis (cbas) to capture financial impacts of initiatives. work with business partners to define and refine new business operational metrics. work cross-functionally with marketing, business technology, card operations, risk and finance areas while formulating and implementing new business strategies. present findings and actionable recommendations to senior leadership (director/vp and above) to drive strategy promote a risk-aware culture; ensure efficient and effective risk and compliance management practices by adhering to required standards and processes. skills   skills and business acumen:  ms/mba with strong quantitative coursework (engineering, mathematics, statistics, economics, computer science, etc.) and background in analytics and process improvement. 5+ years of experience in advanced analytics/data science. 3+ years of experience in an analytics leadership role with people management responsibilities. should have a strong track record of hiring, coaching, developing and leading a data science team. research bent of mind and comfortable with ambiguity. excellent communication and negotiation skills working with all levels and departments of the organization. works effectively both independently and as a member of a cross functional team. #li-sn1  we are an equal opportunity employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.   30+ days ago     -   save job"
293,"IT Manager, Data & Analytics",WALGREENS," walgreens      21,466 reviews  -    job summary manages a team responsible for developing and implementing protocols that comply with established policies, procedures and standards of the specified area of it. effectively collaborates with other members of the team, customers and/or stakeholders to align work efforts, develop/execute tactical plans that enable successful business operations. actively collaborates across it and business areas within area of specified responsibility to ensure successful results of designated initiatives are achieved. ensures accurate accounting of and appropriate deployment of resources. outcomes managed have an impact on the specified area of responsibility. job responsibilities manages the daily operational activities that develop and implement tactical plans for multiple components/processes for a specified area within it. develops protocols to support established standards. oversees team(s) assigned to projects and may manage implementations. ensures resources are accurately allocated in line with tactical plans and appropriately accounted for at all times. performs as subject matter advisor and may serve as point of escalation and become actively involved, as required, to meet schedules and resolve problems highly complex in nature. manages issues proactively, including timely resolution and the identification of remediation opportunities. identifies and resolve systemic issues to prevent them from repeating. ensures delivery against agreed upon slas and overall service delivery of operational activities. understands short and long-term goals and objectives and recommend technical solutions and services. maintains organization's effectiveness and efficiency by defining, delivering, and supporting strategic plans for implementing information technologies. develops and proposes options with pros/cons and risk, and works with stakeholders to finalize the best solution that meets business needs. establishes credibility with partners while managing expectations. ensures frequent, continuous and effective communications with team members, within it, and with stakeholders to set expectations and negotiate priorities appropriately, via both formal and informal channels / mechanisms. may develop budget for functional area. manages budget to plan. may be accountable for area budget and delivering against business goals/objectives. participates in and contributes to the development of technical/business approaches and/or the recommendation of current system enhancements. understand the underlying technologies and applications utilized within specified area of responsibility to direct how to design, develop, test, and implement priority technology requirements. shares information cross-functionally to improve workflow processes. interacts with direct reports and peers in management / customers / vendors to share information and improve cross-departmental processes. stays abreast of industry leading best practices and brings them to the attention of the leadership team for innovative application. may develop partnerships (and relationships) with internal and external stakeholders to meet business needs. allocates available resources to meet operating objectives. develops and mentors staff through on-boarding, open communication, training and development opportunities and performance management processes; builds and maintains employee morale and motivation; ensures the team is appropriately staffed with required competencies; fosters a diverse and inclusive workplace. walgreens, one of the nation's largest drugstore chains, is included in the retail pharmacy usa division of walgreens boots alliance, inc., the first global pharmacy-led, health and wellbeing enterprise. more than 10 million customers interact with walgreens each day in communities across america, using the most convenient, multichannel access to consumer goods and services and trusted, cost-effective pharmacy, health and wellness services and advice. walgreens operates 8,175 drugstores with a presence in all 50 states, the district of columbia, puerto rico and the u.s. virgin islands. walgreens omnichannel business includes walgreens.com. approximately 400 walgreens stores offer healthcare clinic or other provider retail clinic services. as the neighborhood drugstore and retailer, our goal is to make health and happiness simpler, easier and within reach. and we remain a trusted wellness provider offering convenient access to important health services, such as immunizations and an array of pharmacy services that can help patients improve their health. to our team members, walgreens represents a unique opportunity to excel in their careers in a welcoming and inclusive environment. we offer the chance to work in a truly supportive environment, and be a part of a progressive organization dedicated to the well-being of our customers, team members and the communities we all call home.   25 days ago     -   save job"
294,Analytics and MIS Manager,Discover Financial Services," discover financial services      1,426 reviews  -    this position reports into the mis center of excellence group for consumer banking operations. responsible for owning, developing, and advancing the strategic vision of the consumer banking operations reporting and analytic environment as it relates to the voice of the customer.  this person and his/her team will help lead the transformation of the reporting and analytic environment to a world-class mis center of excellence. the ideal candidate will lead and motivate his/her team and have a balanced skill set of business, statistical, analytical, and programming skills.  this person should be able to manage multiple large scale projects concurrently. plans and conducts complex studies to improve the operational and financial effectiveness of the unit and prepares subsequent narrative analysis for management.   responsibilities:  proven history of managing development and implementation of a voice of the customer solution.   documents reporting and analysis requirements, when applicable, ensures adequate test and control to ensure validity of reporting.   provides reporting, data and information to operational units to assess performance results and support decision-making.   uses various software applications such as spreadsheets, relationship databases, statistical and graphical packages to assemble, manipulate and/or format data and reports.   ability to link data from multiple data sources and structure analysis.   analyzes complex financial and operations data and extracts and defines relevant information; interprets data for the purpose of determining past financial performance and/or to project a financial probability.   reviews costs and performs cost benefit analysis related to projects and/or programs.   lends support to audit and compliance analysis/reports.   promote a risk-aware culture, ensure efficient and effective risk and compliance management practices by adhering to required standards and processes  skills  bachelor’s degree required or equivalent work experience. 7 + years of professional experience within this space; sas, sql, teradata, unix , or any equivalent database experience strong analytical and consumer insights experience with ability to grasp complex business issues and lead decision making in an analytical and data-intensive environment. ability to think and operate strategically and beyond areas of direct oversight. excellent communication/influencing skills and ability to navigate through matrix, integrated organizational structure and reach out to various constituent groups. successful people manager with proven skills in developing and leading high performing teams to deliver optimal results in a growth organization. a strong entrepreneurial background with the ability to tailor and execute on own plan to reach objectives.  skills desired:  preferred – b.s. in quantitative discipline m.s. or mba   we are an equal opportunity employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.   30+ days ago     -   save job"
295,"Sr Manager, Predictive Analytics",Discover Financial Services," discover financial services      1,426 reviews  -    the senior manager, predictive analytics, will lead a team responsible for gathering, structuring and analyzing data to evaluate and recommend operational improvements to customer service functions. candidates should have several years of practical work experience; a master’s degree in a quantitative discipline and background in data science/advanced analytics.  the overall functions of this role involve using advanced analytics to understand and predict customer behavior, customer contact intent prediction and support overall strategy for our customer service and engagement (cse) group. develop innovative ways to use information and segmentation to optimize customer experience while managing costs and driving customer engagement. collaborate with business partners from across the organization to work on a wide variety of initiatives, including it, marketing, customer service, card operations, risk and other groups.   primary responsibilities and duties:  leads a team responsible for developing and enhancing predictive servicing strategies that improve customer experience and save operating costs, and implementing them into customer service systems. understand and predict customer inquiry intent to promote customer self-service, improve customer/agent satisfaction when assistance is needed and strengthen customer engagement with discover. requires strong ability to initiate and conceptualize business goal driven analytical projects. leverage a variety of modeling strategies and simulation tools to understand and predict customer behavior. develop overall strategies that optimize efficiency and customer experience metrics. conduct cost and profitability studies for customer segments, merchants and products types to optimize and enhance business operations. leverage analytics and process improvement methodologies to provide a data-driven approach to improvements. oversee a team of data science/advanced analytics professionals. hire, develop and retain talent, and manage career pathing for the team members. develop comprehensive cost benefit analysis (cbas) to capture financial impacts of initiatives. work with business partners to define and refine new business operational metrics. work cross-functionally with marketing, business technology, card operations, risk and finance areas while formulating and implementing new business strategies. present findings and actionable recommendations to senior leadership (director/vp and above) to drive strategy promote a risk-aware culture; ensure efficient and effective risk and compliance management practices by adhering to required standards and processes. skills   skills and business acumen:  ms/mba with strong quantitative coursework (engineering, mathematics, statistics, economics, computer science, etc.) and background in analytics and process improvement. 5+ years of experience in advanced analytics/data science. 3+ years of experience in an analytics leadership role with people management responsibilities. should have a strong track record of hiring, coaching, developing and leading a data science team. research bent of mind and comfortable with ambiguity. excellent communication and negotiation skills working with all levels and departments of the organization. works effectively both independently and as a member of a cross functional team. #li-sn1  we are an equal opportunity employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.   30+ days ago     -   save job"
296,"Manager, Data Analytics",National Futures Association," national futures association      14 reviews  -    the manager, data analytics will manage nfa's compliance department's data insight delivery functions, including the development of queries, reports, dashboards and other solutions as requested.   duties/responsibilities:  ensure underlying user-needs are addressed and meet quality and accuracy expectations. manage the lifecycle behind solutions, including analysis, design, coding, testing, deployment and support. coordinate with senior management to define and prioritize analytical solutions. assist with the usage of and feedback on deployed analytical solutions. collaborate with staff on installing, configuring, upgrading, monitoring, maintaining and overseeing the security of nfa software. work to develop a strategy for the future deployment of potential departmental self-service analytics and embedded analytics programs. identify resource needs for software and staffing requirements. document procedures for the implementation and ongoing support of programs. create roadmap for the development and maintenance of curated and trusted data sources to support programs. collaborate with other departments to identify and coordinate goals related to analytical efforts. set and communicate expectations, job responsibilities, competencies and development plans to staff. requirements:  bachelor's degree in related field or commensurate experience five or more years of experience in analytics, business intelligence, or related field advanced proficiency in sql advanced proficiency in tableau or similar visualization software experience leading teams of two or more expertise in visual analytics best practices understanding of statistical and analytical concepts professional certification in tableau desktop and/or tableau server preferred oracle sql and/or netezza preferred familiarity with python and/or r preferred knowledge of finance, futures trading, compliance, accounting and/or auditing detail-oriented and independently motivated excellent written and verbal communication skills strong organizational skills   7 days ago     -   save job"
297,Data Analytics Manager,ShopRunner," shoprunner      -    ---------  about us: --------- at shoprunner, our mission is to help retailers thrive by sparking and deepening connections between shoppers and the brands they love. our 4.4m members receive exclusive benefits such as free 2 day shipping, free returns, 2-click checkout and special promotions across our network of 140+ retailers. our retailers enjoy the power of cross-retailer network effects in the form of new customers and increased purchase frequency. it’s a great outcome for everyone for all! with people in offices in chicago and conshohocken, pa, we’re perpetrators of good vibes and great experiences for our customers, our merchants and each other. ---------------  about the role: --------------- the shoprunner analytics team drives insights in every aspect of our business including marketing, product, partner relationships, and engineering. as a data analytics manager at shoprunner, you will be a critical part of the team working directly with business partners, handling deliverables, and executing multiple concurrent projects that span across several key areas internally. you are someone that loves diving deep into the data to find solutions! ---------------------  about what you'll do: ---------------------   partner closely with internal stakeholders – driving an analytics program to support stakeholder objectives that includes providing data strategy guidance, producing ad hoc insights, and driving report development.  be the translator between business and technology for analytics needs such as data instrumentation requirements and prioritization of data quality issues.  work cross-functionally to support experimentation and new initiatives, such as building a personalization platform or a customer lifetime value prediction engine  be hands-on with data: analyzing customer behavior, merchant performance, and test results.  make recommendations for actions to be taken based on your analyses, such as identifying marketing or product feature opportunities  identify data issues and drive improvements in data hygiene  present your analyses and insights to all levels of the company, clearly and concisely  -----------------------------  about what we're looking for: -----------------------------  required:   7+ years of experience as a marketing/product/data analyst in a consumer-facing company  bs in a relevant technical field such as computer science, engineering, mathematics, or statistics  you have a solid foundation with analytics, deep understanding of the details of solving data problems, and strong critical thinking skills  you have experience working directly with stakeholders, communicating complex results, and managing a portfolio of analytics projects.  strong performer at sql and excel for querying and manipulating large volume of data for analysis and visualization  experience with crafting dashboards/reports using business intelligence tools such as tableau, qlikview, looker, etc.  passionate about the opportunities in a startup and unfazed by the ambiguity and dynamic culture that come with it  you are enthusiastic with a problem-solving mindset and attention to detail  ----------  preferred: ----------   experience working across multiple business functions  statistical modeling experience as it relates to crm (segmentation, churn prediction, etc) and a-b testing  understanding of ecommerce marketing channels and attribution modeling  working knowledge of statistics and/or personalization algorithms  experience with r or python for data manipulation and analysis  we want you to bring your whole human self to work every single day. we accept you for who you are and consider everyone on an equal opportunity basis without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.   30+ days ago     -   save job"
298,Philanthropy Associate-Data Management,Northwestern Medicine," northwestern medicine      165 reviews  -    this position is located in downtown chicago.  the  philanthropy associate, data management  serves as the staff leader and in-house staff expert in the raiser’s edge donor database. s/he works to provide all nmf staff with ongoing process improvement, data generation and analysis, documentation, raiser’s edge training and ongoing communication to ensure all parties are fully-informed of data updates and that data integrity is constantly improving.  departmental support and maintenance  perform complex analysis, reporting and manipulation of data to support all nmf teams.  create custom reports, not otherwise accessible within a “canned” database configuration.  create and maintain automation of high-volume transactions to facilitate accurate automation of work-flows.  ensure quality control in the use of the raiser’s edge database and, in partnership with stakeholders, implement solutions to support system-wide initiatives and business practices.  manage and execute ongoing cleanup and improvement projects.  manage the demographic coding scheme in raiser’s edge.  understand and support the acknowledgment processing from raiser’s edge gift records.  maintain relevant documentation of database structure and relevant associated business practices.  work with the nmf application analyst to efficiently integrate data transmitted from external sources into the raiser’s edge, ensuring integration and reconciliation consistent with business requirements and processes.  along with the nmf applications analyst, liaison to blackbaud (raiser’s edge), nmhc information services and external consultants (if applicable) for support of raiser’s edge software, planning for upgrades and integration with other affiliate donor databases.  work with nmf applications analyst to be certain that each is cross-trained in areas that the other person specifically manages.  fulfill ad hoc database requests and analysis to multiple stakeholders.  training  direct and assist nmf staff in use of raiser’s edge for basic queries and data entry with the goal of enabling all staff members, and “power users” in particular, to become self-sufficient, while maintaining high quality and security standards.  setup and train new raiser’s edge users.  additional functions  provide excellent and high quality customer service with colleagues, donors and vendors.  provide continuous and relevant communication to team.  continuous improvement of professional expertise and nmf’s overall efficiency with raiser’s edge.  assist as requested through various peak times of the year on projects outside of the scope or due to team member absence.  accept other duties as assigned.  administers and coordinates assigned philanthropy projects supporting fundraising operations. those projects might include, by way of example: budgets, resource allocation, information distribution, meeting facilitation, overall performance reporting; administers and coordinates assigned philanthropy projects supporting donor development and donor relations (stewardship). those projects might include, by way of example: donor acknowledgements, stewardship reports, cultivation events, research, gift reporting, meeting facilitation, donor analytics, overall performance reporting; participates in activities to support philanthropy projects such as requirements analysis, resource identification, solution definition, white paper development, research, implementation/work plan development, design, system testing, training plans and rollout strategies; in partnership with a manager, director or vice president, utilizes project management tools to ensure accuracy for philanthropy project planning, procurement and budgeting; participation in pager service program in support of donor relations initiatives; represents and provides support for nmf at appropriate events related to donor cultivation, stewardship and fundraising activities.  this includes interactions with various levels of donors and constituents, both internally and ex ternally, and act as liaison between nmf and volunteer partners on event production and other needs; researches and develops internal and external communications including presentations, speaking points, correspondence and other written materials; prepares and/or executes effective and efficient communication mechanisms which enable continuous exchange of project status, ideas and information, project developments among team members, nm executives (project sponsors); donors, volunteers, vendor partners and others as appropriate; develops and maintains productive and professional relationships with donors, prospects, volunteers, vendors and team members, serving as a link between multiple parties and entities. must be able to effectively handle or escalate problems that arise within the project team or issues with donors, and implement mitigation strategies as needed to achieve the desired results; creates and executes project work plans, revising as appropriate to meet changing needs and requirements; responds to unanticipated complex issues and manages critical and confidential information; will utilize meaningful metrics to assess outcomes and achieve goals; s/he will exemplify the nm values of patients first, integrity, excellence and teamwork; may work on additional projects as requested; other duties as assigned. aa/eoe.  required:  bachelor’s degree. minimum of 3 years of experience in a fundraising, community outreach, healthcare or development position, preferably in a non-profit organization. excellent knowledge of microsoft office (word, excel, powerpoint, outlook) and raiser’s edge database. ability to organize and think independently with orientation to deadline and detail. demonstrated project management and organizational skills, demonstrated analysis and problem solving skills, excellent oral and communication skills, demonstrated ability to effectively establish and maintain working relationships with peers and constituents at all levels of the organization. a high degree of professionalism, sensitivity and integrity. the pace and diversity of this position requires an individual with strong intellectual curiosity, initiative, and highly effective listening and communication skills. a proven ability to meet deadlines, communicate effectively, track details and demonstrate a high level of flexibility in a team environment. must be comfortable handling multiple projects, accurately setting priorities on a regular basis, thinking creatively and working as a collaborative team member. preferred: healthcare industry experience.   6 days ago     -   save job"
299,Digital Analytics Manager,Motorola Solutions," motorola solutions      2,279 reviews  -    global marketing is responsible for managing the reputation, positioning and promotion of the motorola solutions brand and its products, software and services around the world. the digital team is responsible for leading motorola solutions’ digital presence to advance our corporate reputation, deepen our position in core markets, engage customers and accelerate sales conversions.  job description  this is a global role for a passionate, data-driven and technically-savvy digital analytics expert that will lead the establishment and development of fact-based digital reporting, analytics, and testing used to enhance decision making, improve performance and enable a data-driven culture. in this role you will apply domain expertise in information analysis and analytics, including web analytics and testing and targeting, to develop executive dashboards, ad-hoc and standardized reports, and testing and targeting programs to drive continuous improvement and optimization.  your performance will be measured by positive improvements in our ability to make data-driven decisions, drive more personalized and effective customer engagement and revenue generation, and your ability to lead and partner with a high-performing cross-functional team. this position requires someone who has deep digital analytics expertise, strong business acumen, innovative mind-set, and an approach of starting with the customer and working backwards.  position responsibilities leveraging our web analytics, marketing automation platform, crm platform, social measurement, customer data and other digital analytics tools to develop aggregate digital performance reports/dashboards, measuring the marketing funnel and sales pipeline, and analyze and benchmark those results against industry benchmarks and/or goals, to generate insights and actions to take to further improve return on marketing investment for business stakeholders; partnering closely with our various business partners to understand their information objectives and goals, and then define and implement a framework for measuring, reporting and analyzing results to provide actionable information that achieves their goals; develop, roll out and provide ongoing business partner reporting training to ensure understanding and drive usage; leading the analytics center of excellence, working with the regional teams to drive sharing best practice and define the overall analytics strategy to support implementation of effective data collection, data storage, testing, and data analytics to improve performance and enable a data-driven culture; managing our web analytics tools (building segments, new profiles, goals, etc), and establishing web analytics tagging implementation guidelines across our current and future digital platforms and pages to ensure accurate data capture; ongoing monitoring and governance; tracking, assessing and reporting customer user journeys to determine strongest path to conversion and purchase, to develop actionable insights/actions and testing strategies to increase traffic and improve customer conversions; leading the development of integrated measurement across all digital marketing programs; leading the development, implementation and optimization of testing and targeting programs; staying up to date on analytics industry trends to inform ongoing changes and enhancements; managing and prioritizing work effectively to ensure internal deadlines, timetables and approvals are met; and providing regular status reports and briefings to stakeholders and functional leadership teams. qualifications 5+ years of experience in digital analytics, reporting and testing; academic background in analytics, statistics, marketing, business, or related field. bachelors degree is required, mba a plus; proven experience establishing effective testing, measurement and reporting programs that deliver insights to business partners enabling them to make informed decisions that increase program effectiveness; prior experience with data layer and tag management; experience with marketing automation (eloqua, or equivalent) and crm tools (salesforce.com, or equivalent); web analytics tools (google analytics, adobe analytics, or equivalent), testing and targeting tools (adobe test & target or equivalent), social measurement platforms (hootsuite, or equivalent); business intelligence platforms (google cloud, tableau, big query/mysql, etl), cms (adobe, or equivalent), tag management systems (tealium or equivalent), organic keyword platforms (brightedge, or equivalent); experience in statistical modeling and business analysis; experience with web testing and targeting/personalization a plus; ability to communicate complex data concepts in ways that marketing leaders and other functions will understand; exceptional written and oral communications skills; strong interpersonal skills well-developed organizational skills; proven ability to manage complex projects with multiple stakeholders and vendors to deliver results in a fast-paced, deadline oriented environment.  basic requirements  bachelors degree 5+ years experience in marketing or communications  job id  5749br  relocation provided  none  position type  experienced  state/region/province  illinois eeo statement  motorola solutions is an equal opportunity employer committed to no discrimination because of race, color, creed, marital status, age, religion, sex, national origin, citizenship, sexual orientation, gender identity or expression, genetic information, disability, protected veteran, or any other legally protected characteristic.   30+ days ago     -   save job"
300,"Manager, Finance Reporting & Analytics",Molex," molex      342 reviews  -    position overview: as a finance r&a manager, based at our global headquarters in lisle, il you will support the finance r&a lead with the global centralization of reporting and analytics. responsibilities include management of governance, data integrity, report rationalization, and driving best practice improvements from both a technology and business insight point of view good communication, strategic thinking, analytical and problem-solving skills are required to be successful in this role. this role creates great value for the business by providing high quality, actionable recommendations in support of business decision making and performance improvement. in this role, you would be closely linked to finance division leads, corporate functional leads, corporate accounting, gsm finance, it, etc. providing an opportunity to gain broad exposure and knowledge not only within the reporting and analytics space, but also to molex business and operations. this position is responsible for driving improvements in molex reporting including governance, rationalization, and data integrity. manage end to end process including development of reporting kpis and benchmarking measures, while also working to identify and prioritize areas of opportunity for value creation.   essential functions: governs and manages report packages and dashboard including problem solving and issue resolution. performs continuous report rationalization and improvement by tracking consistency, quality, efficiency, and utilization. drives for data integrity. develops kpis and analytics roadmap from benchmark and end-to-end process perspective - identify & prioritize areas of analytics opportunity to drive value creation. provides r&a support for corporate functions and any assigned global project. supports finance r&a lead on addressing right technology to continuously build r&a capabilities. supports finance r&a lead on acquisition and integrational synergizes, compliance and cross functional alignment. understands, supports and promotes mbm (market business management) philosophy. performs other related duties as assigned by management.  position qualifications  required qualifications:  bachelor’s degree 5 years of experience in financial reporting and analytics including 2 years at a management level in a multinational business environment preferred qualifications:  bachelor's degree in business, finance, statistics, data science or a similar field of study experience with erp systems – sap/hana professional experience using analytics tools – sap bi tools, e.g. lumina, analysis, bw bi consulting experience working experience in r&a coe skills and abilities:  strong interpersonal skills to work effectively on global teams, including multi-functional and cultural. strong analytical and problem-solving skills, ability to organize and prioritize multiple assignments, use initiative and judgment to accomplish results, participate as a team leader or member of a team, work under pressure and complete job assignments in an accurate, timely, and professional manner. knowledge and experience with leading bi and analytics tools. strategic thinking skills strong communication skills both written and verbal necessary for professional interactions with both external and internal contacts able to use sound judgment when making decisions, some evaluative judgment will be required on day to day work. detail oriented. ability to work pro-actively and meet deadlines ability to multi-task in a fast paced and changing environment ability to embrace change and show willingness to learn new skills   about molex… molex brings together innovation and technology to deliver electronic solutions to customers worldwide. with a presence in more than 40 countries, molex offers a full suite of solutions and services for many markets, including data communications, consumer electronics, industrial, automotive, commercial vehicle and medical.   23 days ago     -   save job"
301,Marketing Data Scientist/VP-Home Lending,JP Morgan Chase," jp morgan chase      16,236 reviews  -    this marketing data scientist – vice president position will be part of ccb data & analytics team, reporting directly to one of our executive directors of home lending decision sciences. home lending decision sciences provides analytics, business intelligence, and modeling support to drive home lending’s acquisition, sales, marketing, and retention strategies. this role is a combination of consulting (problem solving and client interaction) and leading the development and implementation of analytics throughout the home lending line of business. the successful candidate will be analytically/technically strong, will have great communications skills, and a collaborative and resourceful style.    primary responsibilities:   thought leadership, independence and technical proficiency in:   developing insights, methods or tools derived from large datasets using various analytic methods such as predictive modeling, text mining, machine learning statistical forecasting, optimization, simulations etc.   handling data from multiple sources and disparate databases to construct conclusions and strategies   analyzing data to explore improvement opportunities, assessing strengths through confidence of data inputs, identifying data defects, recognizing statistical anomalies and linking data to business processes  ownership of program, processes, partnerships, key communications with limited oversight  accountable for own work product and that of team, if a manager  responsible for coaching and mentoring less experienced team members  comfortable communicating complex analytical results  deliver tactical and strategic marketing, sales, finance, and business insights through analytics, reporting and state of the art visualization techniques  provide subject matter expertise for data driven decision and opportunities partner with a variety of internal and external clients to solve quantitative problems related to optimizing business processes and performance  interact with senior leaders within ccb organization to drive and develop business strategy and performance  align with data owners and department managers, contribute to the development of data models and architecture for analytics qualifications:  phd (or masters) in a related field (computer science, operational research, physics, mathematics, neuroscience, engineering, econometrics, statistics, other sciences etc.) or equivalent  phd with at least 5 years of advanced analytics experience (8+ years if masters or equivalent) exceptional interpersonal and collaboration skills, ability to explain complicated mathematical concepts, algorithms and data structures with an ability to influence both internal & external business partners hands-on experience in delivering analytics and insights to multiple levels of management  exposure to forecasting and planning functions and processes  tangible experience with business strategy and tactical implementation   jpmorgan chase  -  13 days ago     -   save job"
302,"Marketing Analytics, Data Scientist - Sr. Manager",Avanade," avanade      173 reviews  -    marketing analytics data scientist job level -  group/sr. manager job location  - open to any us location / remote this role requires specific marketing analytics   experience.  about the role:  the group manager, marketing analytics and insights role oversees and manages the global marketing data and analytics function and is responsible for setting and deploying the marketing data and analytics strategy, managing marketing measurement, reporting and analytics processes, maintaining and managing existing data sources, and generating insights to ensure optimal efficiency, effectiveness and roi of all marketing campaigns and activities. the role is also engaged in marketing planning, marketing analytics best practice creation, staying abreast of thought leadership in the field and knowledge sharing among the global marketing community. day-to-day, you will:  marketing data and analytics strategy  oversee and manage the global marketing data and analytics function with the aim of running a best-in-class function that facilitates data and insights based decision making  define and deploy the global marketing data and analytics strategy to help move the organization from siloed to integrated data collection and reporting with deeper analysis and actionable insights generating capabilities. stay abreast of and ensure adherence to industry thought leadership and best practices in marketing analytics and facilitate knowledge sharing and training among the global marketing community  work with digital marketing platforms lead to ensure we have the right marketing technology stack  work with avanade legal team to ensure we are compliant with internal and external policies, gdpr in particular measurement, reporting and insights generation  manage the end-to-end marketing measurement and reporting framework enabling results reporting, marketing business reviews and analytics and insights generation  manage the monthly and quarterly marketing reporting process and leadership reviews and accountable for the compilation, preparation and translation of complicated data into simple high level information for leadership to communicate marketing results  work closely with field, area and corporate marketing teams to collect and analyze data and identify key insights to enable data driven decision making  establish a new and improved reporting platform on power bi (working with its) and transfer all existing marketing scorecards to new platform analyze existing data from marketing data sources and provide insights to the business stakeholders to make informed business decisions  maintain and manage data sources, develop data strategy and governance and oversee the marketing data and analytics specialist  educate and train our ""customers"" in data interpretation and analysis making them increasingly self-serviced  marketing planning: work closely with digital & marketing effectiveness lead to manage and execute the global marketing annual planning process and ensure appropriate integration and operational alignment with the overall global avanade planning cadence  manage annual target setting process (aligning plans with measurement and reporting framework)  train and support field, area and corporate marketing functions in development of annual marketing plans and target setting, ensuring plans align with business and marketing goals facilitate intergroup communication within marketing teams and with other groups (e.g., sales, it) for alignment of plans ensuring adherence to objectives and standards  support in development of annual global marketing business plan  about avanade at avanade, our vision is to be the leading digital innovator, realizing results for our clients and their customers through the power of people and the microsoft ecosystem.  through thousands of projects, we’ve transformed businesses for the digital world. we’ve helped them create compelling experiences for their customers and employees. we’ve reduced costs, increased productivity, enabled collaboration and enhanced agility – and ultimately improved performance.  avanade, which is majority owned by accenture, was founded in 2000 by accenture llp and microsoft corporation and has 29,000 professionals in more than 20 countries. additional information can be found at www.avanade.com   qualifications  likely years’ experience 6+ years of experience in marketing analytics/marketing data science, reporting and data management in a technology industry b2b environment. advanced analytical skills and ability to conduct analysis and create reports, dashboards in excel, google analytics and power bi (marketo and ms dynamics crm a plus)  outstanding organizational skills and attention to detail with ability to multi-task, prioritize and manage time effectively  excellent communication skills both written and verbal  flexibility and ability to thrive in a global, virtual and fast-paced environment and must be able to work with minimal supervision and direction and willing to work remotely  strong ability to interact with all levels of management in a professional manner excellent and advanced microsoft word, excel and powerpoint skills as well as familiarity with microsoft collaboration tools such as microsoft teams, visual studio etc.  your education likely bachelor’s degree minimum, preferred ms or mba  about avanade is an equal opportunity employer. avanade promotes equal employment opportunity to all employees and applicants and does not discriminate on the basis of race, religion, color, creed, national origin, sex, age, sexual orientation, status as a protected disabled or vietnam era veteran, disability, or any other legally protected status.  requisition id - 50657 avanade is the leading provider of innovative digital and cloud-enabling services, business solutions and design-led experiences, delivered through the power of people and the microsoft ecosystem. majority owned by accenture, avanade was founded in 2000 by accenture llp and microsoft corporation and has 30,000 professionals in 24 countries. visit us at www.avanade.com.   30+ days ago     -   save job"
