,title,company,skillText
260,Data Engineer,Sony Music Entertainment," sony music entertainment      300 reviews  -    overview the orchard is an independent music and film distribution company distributing music from artists such as awolnation, kelsea ballerini, and skepta as well as films like cannes grand prix winner bpm (beats per minute), and sundance jury prize winner dina, and the hero. with our industry-leading technology and operations, we partner with companies of all sizes to make their music, films and videos available across hundreds of digital outlets and physical retailers around the world. at the orchard, the focus is to provide a comfortable, social and engaging environment to encourage productivity and creativity.  the orchard is looking for a  data engineer  to join our nyc (east village) development team.  responsibilities create and maintain systems to load and transform very large data sets from digital media retailers (itunes, spotify, youtube, etc) as well as social media sources. work with a cross-functional team to create data-driven insights and reports for business stakeholders. work with the software engineering team to create customer-facing analytics tools and visualizations. deliver hundreds of million of rows of analytics to end users daily. take advantage of our continuous integration and deployment participate in technical design and peer review for new projects  qualifications experience with aws ecosystem. some preferred services are redshift, rds, s3, swf. proven experience with etl frameworks (airflow, luigi, or our own open sourced garcon). expertise with at least one distributed data store (redshift, cassandra, snowflake). familiarity with nosql technologies (mongodb, dynamodb). proficient in scripting language of choice. python is strongly preferred, php a plus. highly proficient in writing sql for a relational datastore (mysql, postgresql). knowledge of technologies that can deal with big data is a big plus (kafka, spark, hive, hadoop/mapreduce). ability to write automated tests (unit, functional, and integration) to ensure code works as expected. desire to collaborate with other engineers through peer code reviews. deep understanding of data structures and schema design. detail-oriented, proactive problem solving skills.  the orchard is a pioneering music, film and video distribution company operating in more than 30 global markets. with a holistic approach to sales and marketing combined with industry-leading technology and operations, the orchard amplifies reach and revenue across hundreds of digital, physical and mobile outlets around the world. the orchard streamlines content owners' business complexity with an intuitive client dashboard, comprehensive rights management and tailored client support. founded in 1997, the orchard empowers businesses and creators in the entertainment industry. for further information, please visit www.theorchard.com.  the orchard is committed to providing equal employment opportunity for all persons regardless of age, disability, national origin, race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, veteran or military status, genetic information or any other status protected by applicable federal, state, or local law.   30+ days ago     -   save job"
261,Python Data Engineer,SRS Investment Management," srs investment management      -    what’s the job? you’ll be joining our data science team as a data product engineer. you’ll be responsible for testing, monitoring, and improving the data collection programs we have in production, as well as developing new software to capture data from the web and extract insights from third-party sources. you’ll be writing python scripts deployed on aws, and communicating with data scientists and infrastructure engineers. required:  3+ years professional experience with python python data structures and best practices aws and linux (ubuntu/centos) , bash scripting professional experience with a sql-based database, such as mysql writes organized code with appropriate exception handling and logging understanding of http network requests and responses understanding of html and json formats ability to write technical documentation and comment code ability to write test suites and set up automation environments plusses:  amazon redshift/ hadoop prior experience as a front-end, back-end, or full-stack web developer javascript / nodejs python django/flask job type: full-time experience: aws: 2 years (required) bash: 2 years (preferred) python: 3 years (required) javas: 1 year (preferred)   3 days ago     -   save job"
262,Staff Software Engineer,"MLMIC SERVICES, INC."," mlmic services, inc.      -    with offices in new york city, syracuse, latham and east meadow, medical liability mutual insurance company is the largest writer of professional liability insurance in the state of new york. we insure nearly 15,000 physicians, 4,000 dentists and numerous hospitals and long term care facilities. we are currently seeking candidates for a staff software engineer position to be assigned to the syracuse office. the staff software engineer is responsible for the development and maintenance of the company’s forms/document output. this resource will need to be able to effectively interact with both technical and non-technical business partners to implement solutions driven by business needs. this position is for a highly motivated developer who can work independently with only a moderate level of supervisory oversight. job functions and responsibilities:  analyze document requirements and translate business requirements into functional output. engage in ongoing analysis with business partners to ensure consistency in standards, layout and function of various document and forms output develop oracle procedures to support simple to complex document triggering rules develop oracle procedures to support simple to complex data extraction routines create simple to complex documents using crystal reports tool debug issues, document solutions, and work with vendor and internal staff to resolve and test perform basic server maintenance in support of the document production software basic qualifications:  bachelor degree in computer science or equivalent required, advanced degree/certification a plus 3-5 years of experience with professional database development experience with database systems (oracle, mysql) and languages (sql, pl/sql) experience with crystal reports or document automation software such as hp exstream, ghostdraft, thunderhead, or pitney bowes strong debugging skills excellent interpersonal, verbal and written communication skills, as well as follow-through are essential off hours support/work will be required benefits:  medical and dental insurance life, ad&d, short-term and long-term disability coverage 401(k) with company match additional company funded retirement plan generous vacation and holiday policies job type: full-time required experience: software development: 3 years required education: bachelor's job location: syracuse, ny   30+ days ago     -   save job"
263,Data Platform Engineer,TD Bank," td bank      4,615 reviews  -    this role will report to sr. managing engineer within the database engineering organization. the accountabilities for the role include, but are not limited to, the following: leverage deep nosql and relational database technology expertise to deliver quality database designs as part of a fully integrated solution for new projects that is consistent with client requirements and project objectives following td's technology architecture and security standards. develop automated paas / dbaas solutions that deliver self-service platform builds across private and public clouds. python, salt and vmware vra/vro skills are key. work with partners and team members within technology to provide professional consultation services on technology best practices, standards and policies/guidelines. execute strategy to steer solutions to the use of standardized design patterns across application, platform and infrastructure. the incumbent will require an in-depth understanding of their business needs while identifying and leveraging synergies across the various areas. coordinate and lead teams to deliver solutions in assigned functional area, meet sla’s, interface with it, finance, audit, business unit management and other areas of tdbfg to ensure integrated processes, efficient introduction of new technologies, retirement of obsolete technologies and support for business-led initiatives requiring the capabilities of this infrastructure. ensure that all areas in the organization that provision, deploy and support the big data designs have the documentation they require to effectively execute their roles for project delivery. effectively identify and manage stakeholder engagement and impacts across the enterprise. engage relevant stakeholders to review progress and obtain appropriate input, validation and approval of key decisions and design standard exceptions. work with vendor platform providers and engineering peers to keep abreast of trends, products, frameworks, and applications. work with other teams to implement best practices for database platform designs i.e. upgrades, data migration plans, ha, data replication and backup & recovery strategies. proactive in identifying opportunities for technology design improvements to build more robust platform domains. review and contribute to design & build standards. maintain knowledge and understanding of external development, market conditions and their impact. act as thought leader, innovator and agent of change to influence and drive our strategy and proactively share knowledge with team members to further extend team capability and service excellence. may interact with regulatory and compliance bodies to consult on items relating to its technology and tools   job requirements  minimum of 5 years of experience in designing, building and administering big data / nosql / relational platforms including cassandra, mongodb, sql server, postgresql, spark and kafka. oracle, influx, hadoop and middleware/messaging software is a plus. overall infrastructure systems engineering across a broad array of technologies including network, firewalls, operating systems, identity and access management is a key success factor to the role. the candidate must be able to quickly pick up and become an expert in new data platform technologies and certify their usage for td's overall consumption. experience in developing strategies, roadmaps and designs for large-scale organizations. enabling the enterprise the ability for rapid growth and scalable solutions that do not require extensive manual intervention. extensive project experience designing enterprise big data / database platforms by implementing best practices with a focus on database optimization, functionality, security and scalability. proven ability to present complex technical ideas in business friendly language and proven technical and troubleshooting skills with the ability to isolate root causes. utilize subject matter expertise to introduce new technologies, or new versions of existing technologies, into the organization. design highly available big data / nosql / relational systems that meet our security and compliance policies required by our bank systems. proven ability to collaborate across a large organization to effectively realize outcomes history of making an impact, developing and executing on strategies and delivering superior results in both the short and long term proven ability to leverage deep subject matter expertise to develop and deploy a vision and align others to that vision. known for providing creative thought leadership while also listening and engaging others to provide input in the shaping of that vision adapts to new different or changing requirements , quickly grasps new concepts adapts and reflects on lessons learned – comfortable with ambiguity, analyzes and evaluates, defines problem/challenge, identifies alternatives and makes timely decisions exhibits comfort and maintains composure with audiences at all levels, tailors communication style and delivery to different audiences, uses effective listening skills to gain clarification from others. uses knowledge of formal and informal policies and organizational interconnections to effectively navigate boundaries strong influence and persuasion skills – gets people to change position or course of action through conversations and debate work collaboratively across the its leadership team to gain support, resourcing, and drive results. build effective relationships with it leaders across the organization education and accreditation   qualifications  university or post-graduate degree the ideal candidate will have a strong academic background (e.g., computer science, engineering)  technology leadership and execution organizational intelligence  able to manage effectively in a highly matrixed environment. highly motivated individual with a track record of successfully implementing solutions across line of business boundaries. must be able to work with a pool of experts and ensure high levels of service even when the effort crosses organizational boundaries. comfortable leading through change and recognized as a champion for continuous improvement. thrives in a fast paced environment, managing multiple deadlines and competing priorities. excellent customer service orientation and a professional approach; including ability to interact with all levels across the organization. proven negotiation and influencing abilities, with contract/vendor management experience an asset. strong communicator, with excellent oral, written and presentation skills.   30+ days ago     -   save job"
264,Senior Data Engineer,AI/Data Startup (Stealth)," ai/data startup (stealth)      -    job summary we are hiring a senior data engineer for a new purpose-driven, vc-backed data and ai startup founded by adam bly (adambly.com/bio). we invite you to learn more about the vision and thesis for the company and the problems we're setting out to solve here: https://www.linkedin.com/pulse/why-im-starting-new-ai-company-adam-bly responsibilities and duties you will: architect and build key components of our first product, working with large amounts of heterogeneous data and tackling high-impact technical challenges build products that help advance data science and machine learning collaborate with experts in data science and ml and partners at top research labs leverage best practices in continuous integration and delivery be part of the founding engineering team of the company and help shape our engineering culture, values, and ways of working qualifications and skills you have: a proven record of personally taking large data projects from ideation to implementation expertise working with high volume, heterogeneous data using distributed systems such as hadoop, bigtable, and cassandra expertise architecting, building, and operating large-scale batch and real-time data pipelines with data processing frameworks like scalding, scio, storm, spark and dataflow strong knowledge about data modeling, data access, and data storage techniques experience with agile development preferably worked on graphs and open source data-related projects you are: a systems thinker who is naturally predisposed to connecting dots a scientifically-minded individual who generates hypotheses from observations, conceives creative ways to test hypotheses, presents arguments supported by data, and changes your mind based on new data mission-driven and passionate about the problems raised in the post shared above ready to build something big and ambitious from the ground up job type: full-time   30+ days ago     -   save job"
265,Staff Software Engineer,"MLMIC SERVICES, INC."," mlmic services, inc.      -    with offices in new york city, syracuse, latham and east meadow, medical liability mutual insurance company is the largest writer of professional liability insurance in the state of new york. we insure nearly 15,000 physicians, 4,000 dentists and numerous hospitals and long term care facilities. we are currently seeking candidates for a staff software engineer position to be assigned to the syracuse office. the staff software engineer is responsible for the development and maintenance of the company’s forms/document output. this resource will need to be able to effectively interact with both technical and non-technical business partners to implement solutions driven by business needs. this position is for a highly motivated developer who can work independently with only a moderate level of supervisory oversight. job functions and responsibilities:  analyze document requirements and translate business requirements into functional output. engage in ongoing analysis with business partners to ensure consistency in standards, layout and function of various document and forms output develop oracle procedures to support simple to complex document triggering rules develop oracle procedures to support simple to complex data extraction routines create simple to complex documents using crystal reports tool debug issues, document solutions, and work with vendor and internal staff to resolve and test perform basic server maintenance in support of the document production software basic qualifications:  bachelor degree in computer science or equivalent required, advanced degree/certification a plus 3-5 years of experience with professional database development experience with database systems (oracle, mysql) and languages (sql, pl/sql) experience with crystal reports or document automation software such as hp exstream, ghostdraft, thunderhead, or pitney bowes strong debugging skills excellent interpersonal, verbal and written communication skills, as well as follow-through are essential off hours support/work will be required benefits:  medical and dental insurance life, ad&d, short-term and long-term disability coverage 401(k) with company match additional company funded retirement plan generous vacation and holiday policies job type: full-time required experience: software development: 3 years required education: bachelor's job location: syracuse, ny   30+ days ago     -   save job"
266,Data Engineer - SQL / Big Data / Java,Denodo Technologies," denodo technologies      -    job description   the opportunity your consulting projects will include integrating data in a virtual manner for operational and/or informational purposes - integration of 100+ data sources for a customer service multichannel it infrastructure; implementation of logical data warehouses and virtual datamarts to enable modern business intelligence solutions, integration layers for hadoop-based data lakes, and support for agile operational reporting on a diverse big data infrastructure are just a few flavours of your future projects.  be part of an elite team in a rapidly growing international software product company. your career with us will combine cutting edge technology, exposure to worldwide clients across all industries (financial services, automotive, insurance, pharma, etc.), exciting growth path for technical, product and customer-facing roles, direct mentorship, and access to senior management as part of a global team. your mission is to help our clients and prospects to realize their full potential through accelerated adoption and productive use of denodo's data virtualization capability in many solutions.  location  new york, ny duties & responsibilities  as a data engineer virtualization (f/m) you will successfully employ a combination of high technical expertise, client communication and coordination skills between clients and internal denodo teams to achieve your mission.  conception, implementation, and execution of customer-specific integration projects based on the denodo platform.  education, coaching and support during the introduction as well as ongoing projects of the denodo platform to achieve high level of client satisfaction. diagnose and resolve clients inquiries related to operating denodo software products in their environment. participate in problem escalation and call prevention projects to help clients and other technical specialists increase their efficiency when using denodo products. contribute to knowledge management activities and promote best practices for project execution. implement product demos and pilots to showcase data virtualization in enterprise scenarios, cloud deployments and big data projects. provide timely, prioritized and complete customer-based feedback to product management, sales, support and/or development regarding client’s business cases, requirements and issues.  qualifications   desired skills & experience experience range: 2-5 years (fresh graduates must be top-ranked and exceptionally qualified)  university degree relating to information systems or computer science (bachelor or master degree) understanding of data integration flavors solid understanding of sql and good grasp of relational and analytical database management theory and practice. good knowledge of software development and architectural patterns. technical skills include java development, jdbc, xml, web service related apis, experience with version control systems (e.g. svn, git). basic experience in big data, nosql, and inmemory environments is welcome. experience in windows & linux (and unix) operating systems in server environments. personal and relationship qualities: professional curiosity and the ability to enable yourself in new technologies and tasks. active listener. curiosity and continuous learning. creativity. team worker. communications: good written/verbal communication skills in english (other international languages a plus) are essential for interaction with clients, making presentations, attending meetings and writing technical documentation. willingness to travel. additional information   employment practices we are committed to equal employment opportunity. we respect, value and welcome diversity in our workforce. we do not accept resumes from headhunters or suppliers that have not signed a formal fee agreement. therefore, any resume received from an unapproved supplier will be considered unsolicited, and we will not be obligated to pay a referral fee.   30+ days ago     -   save job"
267,Data Engineer,Loeb.NYC," loeb.nyc      -    loeb enterprises is a new york based business development lab and private investor, focused on cultivating opportunities in emerging media and consumer marketing. loeb enterprises, led by entrepreneur and highly successful ceo michael loeb, maintains a team of world-class operators, direct marketing executives and technologists that apply themselves to a select number of strategically important businesses each year. these companies vary by stage—from pure start-ups to mature businesses in need of reinvention—but are alike in that they leverage loeb’s proven blend of business vision and operational skills toward superior value creation. the analytics team works across a diverse range of businesses to help determine and implement a data-driven strategy. in some cases, this could mean establishing and tracking financial kpis. in others, it could mean segmenting and optimizing marketing campaigns. in others still, it may involve building data pipelines and implementing advanced statistical algorithms. we are a highly collaborative team that enjoys turning data into insights and ultimately business value. the data engineer will be responsible for the design and implementation of the entire data pipeline, from capturing and storing disparate data sources to processing that data and making it available to other team members. this team member will work with software developers and data scientists to build front-end applications and real-time back-end data acquisition processes. the data engineer is responsible for database architecture and performance optimization. responsibilities  maintain and implement systems that ingest, transform, organize, and expose data insights  automate database processes to reduce admin time and human error  contribute to upgrading/deploying/building of reliable database solutions  integrate and clean multiple data sources; backup, restore, recovery, troubleshooting and configuration management;  integrate security best practices  write complex stored procedures and optimize execution efficiency  participate in code and design reviews  deploy releases to multiple environments and support other teams during releases  work closely with application teams and business owners and develop a strong understanding of business logic and processes  research and evaluate third-party tools to increase efficiency   requirements:   experience with spark required  experience with ms sql server, azure sql database, or postgresql  understanding of database design/architecture and operations  expertise in data modeling, query design and optimization, stored procedures  experience with a major bi technology sets, including powerbi and tableau  experience with very large databases and distributed database environments  ability to work with and provide technical leadership to other team members  innovative thinker who is positive, proactive and readily embraces change  superior conceptual and analytical abilities, identifying opportunities for improvement through analysis and creative thinking  familiarity with the azure data platform a huge plus  experience with python a plus  experience with java a plus     30 days ago     -   save job"
268,Data Engineer,DemystData," demystdata      -    demyst is looking for a data engineer to play a central role in delivering demyst platform (labs and gateway), an exciting new product of the next generation real-time, big data solution for financial services around the globe. the data engineer at demyst is a great opportunity to enhance your data engineering skills in a supportive team responsible for data integration, feature engineering, implementation and supporting installation around the world. this role is actively involved in delivering high quality software and solution to institutional clients. the data engineer will report directly to the data engineering lead based out of the asia-pacific region. demyst has developed a next generation data access platform that helps tier-1 banking and insurance customers discover, access and productionalize 3rd party datasets. our customers trust us with incredibly sensitive data and we take that responsibility very seriously. we leverage a continuously growing world of data within models evaluating credit, risk, growth, revenue, viability, conversion, classification and more. demystdata was founded upon the premise that even though there is an abundance of data nowadays, financial institutions are still struggling to access and leverage that information to the benefit of the end customer. our mission is to mobilize this universe of data to help unlock access to financial services for millions of customers around the world. demystdata has developed a next generation data access platform that helps tier-1 banking and insurance customers discover, access and productionalize 3rd party datasets.  position location:  new york, new york  requirements: what's the work? ➔ implement and configure demyst platform to manage specific data from a variety of sources ➔ provide advice to our clients on how to clean, manage and structure their data effectively ➔ maintain an ongoing relationship with our clients by handling data-related support requests ➔ work onsite with customers to manage complex enterprise deployments with travelling required up to 50% of the time to domestic and international locations ➔ develop prototypes and demos of demyst platform (labs and gateway) ➔ build reusable components to extend the use cases of demyst platform ➔ work closely with the development team to produce useful data analysis and reporting features for our clients to highlight problems and make the most of their data ➔ write documentation for internal management of applications skill set of talent ➔ familiarity with data handling and management tools, such as tableau ➔ more focus on coding and the application of statistics, distributed systems and data architecture ➔ languages for analysis / scripting include:  1+ years of experience in r / python / vba ➔ languages for production include:  1+ years of experience in ruby / scala ➔ deep understanding of mysql and some nosql datastores ➔ knowledge of amazon aws, big data and devops education ➔ four year or postgraduate degree in a job-relevant field of study plus relevant work experience (our colleagues are with advanced degrees from computer science / statistics / economics) ➔ excellent collaboration and communication skills   30+ days ago     -   save job"
269,BI & Analytics Engineer,MothersonSumi Infotech & Designs," mothersonsumi infotech & designs      -   contract     the bi & analytics engineer is a key role to help develop and architect the big data platform central to organize the data coming from erp, factories, machines and sensors. he/ she will work on all aspects of the big data platform and will be responsible for the design, development and delivery of data analytics platform which will support data acquisition, data exploration, data analytics , visualizations , big data management and building the tools for automation. associates who have extensive experience in using data solutions based of cloud and hadoop solutioning and front ending with customers. experience in hadoop, hive, pig, hbase. oozie , zoo keeper, storm, kafka, spunk, flume, spark, birst. a person who can translate complex research / business findings grounded in data into compelling visuals, charts, videos, and storylines that inspire actions he/she need to work independently with the client (multiple stakeholders) to diagnose business needs should also be able to work on structured , semi-structured data to put this data to business use. this will involve in organizing the data - collecting, storing, processing and analyzing of huge sets of structured data. this will involve a good understanding of cutting edge and open source tools and techniques. person will also be responsible for integrating them with the architecture used across the company and maintaining data consistency, completeness and quality will be key responsibilities. job type: contract   25 days ago     -   save job"
270,Data Engineer,Motivate International Inc.," motivate international inc.      -    about us  bicycles are two hundred years old, but bike sharing is brand new. the missing piece was the mobile, cloud, and iot technology necessary to tie the whole thing together. at motivate, we are building that technology. we design our own bicycles, hardware, and every component of our software stack to provide the most fun, healthy, and green mode of urban transportation for the 21st century.  we have partnerships with fortune 500 companies and the biggest cities in north america, both of whom believe in our vision and our ability to execute. our revenue, headcount, and number of bikes under management are all increasing rapidly. join us, and help build the future of transportation.   about the job  data is at the core of everything we do. we have a distributed network of bikes, stations and apps which are constantly generating outputs. we synthesize this data to make decisions about every aspect of our organization: marketing and growth, bike availability and demand management, supply chain optimization, identifying hardware issues, and fraud prevention.  we are hiring our first dedicated data engineer to centralize our data pipelines in one place and produce robust high performance infrastructure for generating actionable information. the consumers of this data will be business analysts and data scientists across the organization, whose improved access to standardized data will make them more effective at guiding our decisions.  this is an opportunity to have a huge impact on the data infrastructure of a unique organization with an important purpose and lots of interesting challenges. the work that you do here will determine the processes and culture around data for a long time to come.    about you you have 4+ years experience working with data infrastructure you are experienced with data cleaning, etls, and data warehousing you have an expert knowledge of modern cloud infrastructure best practices you are knowledgable of data protection laws you have extensive knowledge of modern data science tools and techniques you have a belief in the importance of redundancy, testing, automation, and alerting you have self-direction and ability to juggle competing priorities you have experience working with high volume, event-based infrastructure you are an expert in python  this position reports to the director of software engineering, and is located in brooklyn, ny.   30+ days ago     -   save job"
271,Data Analyst,Logicworks," logicworks      3 reviews  -    business analytics (ba) is the practice of iterative, methodical exploration of an organization's data, with an emphasis on statistical analysis. business analytics is used by companies committed to data-driven decision-making. ba is used to gain insights that inform business decisions and can be used to automate and optimize business processes. in partnership with finance, the mission of the business analytics team at logicworks is to provide data-driven information and insights on business operations to managers, executives and the board and support departments in the establishment/ongoing maintenance of departmental performance measures by understanding the key visibility challenges each department faces and recommending solutions for calculating and tracking metrics that address such challenges. the analyst position supports the business analytics team in the collection, coordination, and interpretation of both recurring and ad hoc analyses across all business departments  key responsibilities:   collect, evaluate and report on key performance indicators (kpis) across business departments  compile, maintain and publish weekly, monthly and quarterly departmental and management reporting  support financial planning and analysis including annual budget and quarterly reforecasting  conduct ad hoc analyses for department heads as needed, delivering reports and insights in a clear and thoughtful format  identify and recommend process and data quality improvements both within the business analytics team and across departments  extract data from databases and data warehouses for reporting and to facilitate sharing between multiple data systems.  analyze underlying information trends to inform business and financial forecasts  analyze operational and behavioral metrics to support business decisions   qualifications:   bachelor’s degree in analytics, data science, statistics, engineering, economics, finance or related technical field  1+ years of professional experience  expert user of excel (proficiency in reference, logical, and other advanced function categories), powerpoint required; interest in and capacity to learn other business analytics tools  experience with real-time analytics, cloud computing, data engineering principles and technologies is a plus  exceptionally organized and a self-starter with a results and detail oriented attitude  fast-learner, coachable, willing to polish your results to perfection  ability to work effectively with various teams and influence across multiple stakeholders  distinctive analytical and problem-solving capabilities to come with actionable solutions and recommendations  ability to understand data and familiarity with databases queries, database structure and data mining techniques  strong interpersonal written and verbal communication skills  ability to manage own performance independently and effectively, exhibiting excellent time management, strong organization and detail orientation.  proven sense of urgency, with the ability to identify and articulate issues, offer solutions and follow-through to resolution.  what’s in it for you? you will be part of a leader in the cloud industry with high growth and a great culture and lots of opportunity for personal and professional growth. you will work alongside some of the best cloud engineers in the industry (over 100 aws certifications company-wide; 6 pro certified engineers) and work on some of the most interesting projects around. logicworks has been voted crain’s new york business best places to work in nyc for 4 consecutive years, you’ll enjoy the best of both worlds: start-up environment with established company resources. everyone has a voice at logicworks - we are open to innovative ways of thinking, especially those that will contribute to our overall success. opinions and ideas are welcome, in fact, they are encouraged!   3 days ago     -   save job"
272,Data Analyst,Pager," pager      -    opportunity pager is a rapidly growing nyc health-tech startup looking for a data analyst to build pager's systems that will enable better and faster, data-informed decisions for patient care. the data analyst will guarantee that metrics are being properly tracked, while interacting with business stakeholders, data engineers and data scientists to create and automate the analytics and reports required to move our business forward. the ideal candidate doesn't shy away from a programming challenge and has knack for providing answers to complex business questions. this position reports to the vice president of operations. responsibilities   work with data producers, internal analysts, and decision makers across the company to provide extraordinary data analytics opportunities  analyze broad data sets and provide actionable insights to better inform business decisions primarily for our operations department, but not limited.  participate as a member of interdisciplinary squads that includes data engineers, data scientists software engineers and business leaders  develop and maintain automated dashboards, metric reports and data visualizations for the broader business and marketing teams  maintain and re-engineer existing etls to increase data accuracy, data stability and pipeline performance  collaborate closely with both engineers and business stakeholders to guarantee proper implementation of tracking and reporting  technologies we use data analysis   sql, r, python  postgres and aws  metabase  js, leaftlet.js   platform:   bash/zsh  docker  js, mongodb, postgres, redis, socket.io, rabbitmq, aws  continuous integration, bdd testing and testing frameworks (mocha, chai)  some projects you will work on   stand-up tools to provide decision making dashboards for different business units  gather requirements and identify the most relevant business questions from different stakeholders  metrics tracking, kpi design, execution and reporting  the ideal candidate has the following qualities   ability to integrate concepts and methodologies into concrete product implementations  ability to move at hyper-startup-speed in a high-energy environment with high expectations  ability to work independently and quickly, but cares about precision and details, doing whatever it takes to get the job done  ability to work with remote teams  ability to interact closely with business stakeholders; find the right questions to ask and provide concrete answers to business question  ability to estimate, plan and prioritize own design and production work  qualifications   very good knowledge of relational databases and sql (minimum of 2 years hands on experience)  strong ability to analyze data and troubleshoot complex technical problems  expertise in one or more bi and data visualization tools (chartio, tableau, looker)  excellent documentation and communication skills, particularly when explaining technical matters to less technical coworkers  creative, flexible, quick to learn and ability to multi-task  excellent attention to detail and strong strategic mindset  familiarity with a computational statistics language (r, python, julia)  familiarity with javascript visualization libraries (d3.js, leaflet.js)  familiarity with linux/os x command line, version control software (git), and general software development  ba/bs degree, preferably in a technical field (computer science, computational engineering, applied mathematics or others) or equivalent practical experience  nice-to-haves   experience with etl management and design of analytics databases from multiple input sources.  security and/or having worked in a regulated industry.  experience with r or other statistical analytics tools  experience with data analysis and data science programing languages (e.g. python, r, julia)  experience with data ingestion & pipeline management  about pager founded and headquartered in new york city, pager is the healthcare care management company that is changing how people connect with, navigate and experience healthcare. by connecting and triaging patients through mobile-first, chat-centric clinical services, pager is addressing a very real need for broader access to care in a more comprehensive and convenient way than traditional telemedicine, urgent care, and concierge medicine models allow. pager has been serving patients in new york since 2014 and has successfully treated over 60,000 patients to date. through the company’s partnerships with nationally recognized health plans and provider organizations pager is actively expanding its reach across the country. from its inception as a tech-enabled house call provider, pager has evolved to a complete healthcare platform offering services that include chat triage, referrals, and prescription delivery and labs. backed by nea, lux capital, and sound ventures, pager has built an ai-powered, consumer-friendly mobile app to service patients round the clock. pager’s proven ability to increase patient engagement and lower the cost of care drives a growing number of partnerships with health plans and health systems seeking a capable partner to boost member satisfaction, customer loyalty, and retention while mitigating the high cost of over-utilized emergency care.   11 days ago     -   save job"
273,Big Data Engineer,Scienaptic Systems Inc," scienaptic systems inc      -    scienaptic (www.scienaptic.com) is a new age analytics company that offers end-to-end decisioning solutions powered by our machine learning (ml) and artificial intelligence (ai) based platform “ether”. ether is a transparent and impactful platform for leveraging the full power of machine learning in credit decisioning. we are creating ecosystems where artificial intelligence (ai) and human intelligence can work together to create greater consciousness for specific business use cases such as fraud, underwriting etc. we are dreamers, makers, explorers, and designers at heart and as practitioners of the ‘art of possible’, we have dedicated ourselves to harnessing the power of human-machine synergy. our workplace includes high energy professionals and provides ample opportunity to initiate, innovate & make a difference. we are irreverent of conventional hierarchical structures, empowering you to take responsibility while also providing flexibility. as a big data engineer, you will be responsible for the development and augmentation of the software components which will be used to solve the analytics problems of large enterprises. these components would implement complex algorithms while being highly scalable in a multi data source environment. here's what we expect of you:  4 to 6 years of java development experience and good understanding of core java programming deep knowledge of sql constructs, rdbms [oracle, mysql, postgres] understanding of algorithmic complexity linux/commandline awareness: should be very comfortable with the commandline jdk 8 exposure - you should know the difference between stream.map() and java.util.map interface exposure to graph algorithms [sparse property graph, topological sort, graph traversals, etc.] exposure to java concurrency exposure to gc - how it works, what to do when, etc. nice to have:  scala exposure exposure to distributed computing exposure to hdfs, mapreduce, spark javaee exposure, understanding of distributed transactions, 2 phase commit what we offer in return:  a continuous learning environment that will nurture you to become a great leader one of the most challenging and diverse work environments where “learning” is a way of life top notch peer group which will force you to expand your envelope of capabilities an open culture where counterpoints are encouraged and the emphasis is on collaborative learning guarantee that you will enjoy every work day while being a part of a select group job type: full-time salary: $100,000.00 to $150,000.00 /year required experience: java: 5 years big data: 5 years   21 days ago     -   save job"
