,title,company,skillText
195,Retail Financial Operations Assistant,Wilfrid Laurier University," wilfrid laurier university      88 reviews  -    overview at laurier, we are a community. its what brings our students here and what keeps our people here.as an educational institution, we inspire lives of leadership and purpose in our student community. as an employer, we seek, foster and value the same qualities of leadership and purpose in our employee community.we currently have an opportunity to join the laurier community as an retail financial operations assistant. reporting to the director, bookstore and printing services, the incumbent provides financial support to the director in the preparation of the operating budget. this includes all daily sales balancing, reconciliations, and deposits for the bookstore and hawk shop. bookkeeping duties are performed independently with oversight by the ancillary financial analyst assigned to the finance and administration operations. the retail financial operations assistant provides administrative support to the director and managers in the bookstore. the incumbent has direct contact with the university staff, faculty and external suppliers. responsibilities financial  updating and maintaining sales data to excel spread sheets for finance transfer to the ledger;  maintain and reconcile bookstore bank account monthly. this includes submitting journal entries for adjustments;  responsible for processing and balancing up to 38 cashiers deposits daily to the bank with a total sum of over $500,000 during peak periods. annual sales of $12,000,000;  identify cashiering errors in ratex pos journal;  prepare and review activity reports for pos voids, discounts and refunds  investigate pos transaction errors and ensure corrections processed with explanation;  maintain secure in-office safe and cashier floats with total float of over $11,000;  co-ordinate the petty cash fund disbursements and reconciliations for all locations;  prepare cheque requisitions;  co-ordinate with finance and the bank requisitioning of additional funds for floats during peak periods and convocation;  track and monitor bookstore receivables;  facilitate, monitor and reconcile internal sales through shoplaurier system and troubleshoot issues with internal customers through effective communication.  prepare journal entries for department supplies, write offs and year-end adjustments  support month-end procedures for bookstore including report generation and analysis  administrative  provide administrative support to the director and manager in the bookstore;  co-ordinate meetings as required;  open and distributes mail to appropriate department members;  co-ordinate invoice distribution to buyers to ensure accurate and timely processing and approvals so that the payments to vendors occur in a timely manner;  respond to vendors and inquiries investigating outstanding invoices using ratex and banner to ensure payments are processed and follow up if necessary;  process and assign accounting to bookstore expense invoices and prepare for manager signature;  validates accounting online for all buyers p-card statements to ensure budget cut-off deadlines are met;  assign and track and log keys for cashiers;  prepare correspondence, billing for 3rd party sponsors and advertising clients;  point of contact for bookstore donation requests;  coordinate security access for bookstore employees i.e. fobs and alarm codes  requirements  completion of college diploma in accounting.  one(1) to (2) years recent related work experience including bookkeeping experience, preferably in a retail environment;  sound knowledge and ability with respect to account reconciliation and preparing bank deposits is essential;  solid understanding of standard accounting practices;  excellent interpersonal skills and the ability to tactfully deal with challenging/upset clients;  solid communication skills both written and verbal;  successful at troubleshooting and identifying errors;  extremely well organized with attention to detail and accuracy;  proven ability to prioritize work load to meet strict time lines;  proven ability to work independently, problem solve and make sound decisions;  excellent computer skills, experience and proficiency with spreadsheet (advanced level in excel); database software including banner finance; point-of-sale; inventory management software (i.e. ratex) and word processing software (i.e. ms word).     25 days ago     -   save job"
196,Business Systems Analyst,Manulife Financial," manulife financial      329 reviews  -    are you looking for unlimited opportunities to develop and succeed? with work that challenges and makes a difference and a flexible and supportive environment, we can help our customers achieve their dreams and aspirations.  manulife/john hancock is an innovative global financial services organization. manulife is proud to be the recipient of many awards that recognize the company for its overall excellence and specific achievements in areas such as corporate governance, communications, customer satisfaction, professional training and education, and charitable and community programs, such as “canada’s top employer for young people 2016”, and “best places to work 2016” bank technology is the it organization that supports manulife’s bank’s business: helping people achieve their dreams and aspirations, by putting customer' needs first and providing the right advice and solutions. we are seeking a business systems analyst to join our business analysis support services (bass) team. the bass team is accountable for providing lights-on support and delivery solutions to support our business’s objectives. you will play a key role in identifying opportunities that add business value, then leading them through the full lifecycle of launching and scaling new customer driven initiatives.  we are looking for true a-players, not afraid of challenge, hungry to do more, and relentless in their pursuit of success, personally and professionally.   responsibilities  the successful candidate will collaborate with various stakeholders to elicit, understand and contribute recommendations for business and functional requirements associated with the delivery of technology solutions. the role adheres to manulife methodologies in translating the needs of the business into it solution requirements/specifications. your positive approach, ability to be flexible to shifting priorities and creativity rooted in analysis will help you navigate this exciting and growing business.   key activities  provide lights-on support to our business partners though investigations and inquiries. execute complex analysis, identify root cause of problems and develop solutions  facilitate the gathering of high-level solution, estimates, and risk associated with business change/fix initiatives.  act as a lead analyst on large task assignments generate new and unique ideas, approaches and solutions to complex problems and opportunities identifying and evaluating alternative solutions to system problems or opportunities on small to large business initiatives and facilitating the recommendation of appropriate strategies and solutions. influencing and negotiating with others to meet project timelines. provide analysis components for moderately complex business improvements and solutions for small to large sized initiatives. this will include such tasks as refining business requirements, creation of specification documents, providing feedback to test strategies and test plans, creating and monitoring plans for the delivery of analysis tasks, partnering and negotiating with other departments and vendors concerning issues that arise. facilitate specification walk-through and joint application design (jad) sessions as required. validate that our system solutions meet the business requirements. ensuring that the system solutions adhere to quality standards. collaborate with geographically and culturally diverse cross-functional teams. provide support on systems releases, project implementations and warranty defects. mentor, develop and motivate team members qualifications  expert level knowledge of the various stages of the analysis process (e.g. requirements, mapping screen design, usability and data flow). very strong analytical, diagnostic, and problem-solving skills strong written and oral communication skills, including the ability to communicate with all levels of management. effective interviewing, influencing, facilitation and presentation skills ability to be flexible and adaptable when dealing with change ability to work independently, as well as collaborate and partner in a team environment with geographically dispersed business stakeholders and peers. excellent organization, planning and time management skills. strong interpersonal skills and ability to influence and negotiate with others. ability to produce quality work and work to deadlines. ability to successfully support analysis activity on multiple initiatives in parallel. 4 -6 years business systems analysis experience in an it environment familiarity with the business analysis body of knowledge (babok) practices, or ccba/cbap designation is an asset. agile methodology experience is an asset  banking industry knowledge/experience is an asset. knowledge of manulife bank products and systems an asset.  about manulife  manulife financial corporation is a leading international financial services group that helps people achieve their dreams and aspirations by putting customers' needs first and providing the right advice and solutions. we operate primarily as john hancock in the united states and manulife elsewhere. we provide financial advice, insurance, as well as wealth and asset management solutions for individuals, groups and institutions. at the end of 2016, we had approximately 35,000 employees, 70,000 agents, and thousands of distribution partners, serving more than 22 million customers. as of september 30, 2017, we had over $1 trillion (us$806 billion) in assets under management and administration, and in the previous 12 months we made $27.1 billion in payments to our customers. our principal operations are in asia, canada and the united states where we have served customers for more than 100 years. with our global headquarters in toronto, canada, we trade as 'mfc' on the toronto, new york, and the philippine stock exchanges and under '945' in hong kong.   30+ days ago     -   save job"
197,Associate Business Operations Analyst,OpenText," opentext      158 reviews  -    as the information company, our mission at opentext is to create software solutions and deliver services that redefine the future of digital. be part of a winning team that leads the way in enterprise information management.   the opportunity:  the opentext professional services (ps) group is a specialized division within opentext, providing niche-consulting services to enterprise leaders. the opentext ps group provides technical and industry expertise to assist in the delivery of content management service capabilities to empower and drive maximum value for end clients. we are presently seeking a qualified individual to fill the role of associate business operations analyst at our waterloo, on location. in this role, the analyst will provide financial support to the business, including weekly revenue forecasting and monthly revenue accruals, financial reporting, and analysis.   you are great at:  • acting as business advisor to regional leads, preparing and reviewing financial/operational reports to support weekly forecasting process • managing projects through completion including project tracking, monitoring, reporting, and administration • providing reporting on the health of the business – pipeline vs. backlog vs. forecast analysis supporting ad hoc reporting, as well as ensuring revenue recognition through invoicing, work in progress reports, reviewing accounts receivables, etc. • collaborating with project manager(s) to drive integrity and completeness of functional area projects, programs and solutions by tracking profitability and return on investment (roi) • communicating project status by publishing high-quality project reports and presentations • supporting day-to-day business operations functions, business system applications and technologies.   what it takes:  • bachelor’s degree in accounting, finance, economics or another related quantitative discipline. • 0-2 years of experience in financial analysis or similar role • ability to analyze and interpret data and to identify relevant issues in solving business problems. • demonstrated ability to establish effective working relationships with business partners, supervisors and peers. • excel skills and experience in financial modeling • demonstrated ability to present ideas logically and concisely to diverse audiences at all organizational levels, both verbally and in writing. • proven ability to use computer software and applications, including microsoft office and business analysis tools for data management, research, analysis and reporting purposes. • excellent attention to detail and analytical ability • excellent communication and organizational skills   30+ days ago     -   save job"
198,Inventory/Supply Chain Analyst,OTICON CANADA," oticon canada      -    job summary have you ever watched a video where someone hears a human voice for the first time in a long time (or ever!)? it’s a miracle moment. hearing is not just one of the five senses – it’s the gateway for human connection, and an irreplaceable means of comprehension. that’s why we are so passionate about creating quality hearing systems that enable people to communicate without limitation. in a world of constant advancement, we have always been at the forefront of hearing system technology and a leader in setting new standards. we’re in the business of making a world of difference for people. we would like you to be the next one to assist in making a difference in someone’s life! major duties and accountabilities:  assist the forecasting and replenishment system for all products within the inventory team provide key accurate reporting to the manager review and analyze historical data and trends to forecast the supply demand of import and domestic goods perform root cause analysis on inventory discrepancy and provide corrective actions release and track purchase orders collaborate on purchase quantities and overstock items communicate product status and updates to the manager, other team supervisors and the vp – operations identify process improvement opportunities and provide recommended solutions provide daily, weekly and monthly reports on inventory metrics review and update process documentation for the kitting/inventory team assist in cycle count, year-end inventory count and annual audit qualifications:  bachelors degree in mathematics, finance, economics, business administration or business commerce 2-3 years experience within an inventory management environment 2-3 years working with excel at an expert level (ie. macros, pivot tables) apics and cpim certification are assets skills and experience:  background knowledge and/or experience with stock and inventory management project-oriented or experience managing projects strong working experience in mrp/ erp systems (navision preferred) detailed, accurate and attentive to detail independent thinker, able to problem solve and analytical excellent time management skills and multi-task strong team member and willing to provide expertise to other members why should you work with us? worldwide and canadian leader in hearing care competitive salary with annual reviews standard day shift – monday to friday excellent medical benefits including dental, vision and health, employee assistance program fitness / exercise spending account rrsp matching 3 weeks’ vacation (4 weeks after 2 years) team valued organization state of the art, open concept facility and a warm, social atmosphere job type: full-time   30+ days ago     -   save job"
199,Business Process Analyst,Tigercat International Inc," tigercat international inc      -   full-time, permanent     there is currently an opening for as ax business process analyst. this person will be required to participate on a variety of projects with production staff, procurement, engineering and it to document present procedures, analyze requirements and recommend and implement improvements  description of responsibilities: define, document and train users in ax processes become a business application expert translate business requirements into erp solutions support users at multiple locations act as the site and functional area representative for operations during system changes/upgrades review document changes and identify gaps in current systems and processes; recommend and implement effective solutions by collaborating with cross-functional teams provide research assistance to non-routine data entry errors; make recommendations and/or implement improvements to reduce repeats. managing process change leading process redesign workshops educating business users responsible for managing and operating business processes monitoring, measuring and providing feedback on process performance facilitating process workshops that involve eliciting process requirements and liaising with users provide detailed analysis, design, and document program logic, data files, screens and report layouts through user contact, goal analysis, feasibility determinations, logic design, systems flowcharts, resource evaluations, cost and time analysis, and detailed program specifications work with staff in developing and programing enhancements develop testing methods and test data. perform unit and system testing, resolving errors research transactional and procedural issues identifying root causes in a professional and quality manner  qualifications / requirements: positive attitude, good organizational and decision making skills 3-5 years' experience in designing and coding of programs, with the implementation or modification of a major software package education or equivalent experience in activities related to manufacturing, project management, production planning and/or scheduling able to manage competing demands, deal with frequent changes and effectively prioritize and execute tasks detail and customer service oriented excellent communication skills (both written and verbal) as well as strong interpersonal skills ability to troubleshoot and problem solve able to learn quickly, and apply that knowledge appropriately technical competency and the ability to communicate both technical and non-technical material to a technically diverse audience highly motivated and self-directed must have microsoft dynamics ax experience or other relevant erp experience professional presentation skills and experience in instructor-led training what we can offer you progressive health and safety program family oriented interesting and challenging work and projects opportunity to see and be involved with our products from start to finish competitive wages and profit sharing rrsp matching program skills development and training reimbursement company paid healthcare benefits and employee and family assistance program (eap) tigercat industries inc. strives to create a respectful, accessible and inclusive work environment. upon individual request, hiring processes will be modified to remove barriers to accommodate those with disabilities. should any applicant require accommodation through the application, interview or selection processes, please contact human resources at recruiting@tigercat.com for assistance.   11 days ago     -   save job"
200,Financial Analyst,Descartes," descartes      3 reviews  -    descartes (tsx: dsg) (nasdaq: dsgx) is the global leader in providing on-demand, software-as-a-service solutions focused on improving the productivity, performance and security of logistics-intensive businesses. descartes has over 220,000 connected parties using its cloud-based services. customers use our modular, software-as-a-service solutions to route, schedule, track and measure delivery resources; plan, allocate and execute shipments; rate, audit and pay transportation invoices; access global trade data; file customs and security documents for imports and exports; and complete numerous other logistics processes by participating in the world's largest, collaborative multimodal logistics community. our headquarters are in waterloo, ontario, canada and we have offices and partners around the world. learn more at www.descartes.com .    position summary we are currently seeking a financial analyst to join our global financial reporting group. this position will be based out of our waterloo, canada office. this is an excellent opportunity in a dynamic, fast-paced work environment. the global financial reporting group is responsible for all aspects of financial reporting with respect to the global operations of the company, including quarterly and annual consolidated financial statements and management’s discussion and analysis, coordination of the quarterly reviews and annual audit, analysis of monthly financial results and internal metrics, analysis of complex transactions and statutory and other compliance reporting. the primary focus of the financial reporting group is to provide accurate and meaningful financial analysis to assist the organization in making key decisions.    responsibilities the successful candidate’s responsibilities will include the following:  assist with the day-to-day general ledger accounting and reconciliation of balance sheet accounts. perform analytical review of expense accounts against historical and forecasted results. prepare quarterly leadsheets and provide variance analysis for assigned functional areas. provide accurate and timely royalty reports to third party map providers. assist with the calculation of sales commissions and reseller fees. assist with preparing schedules for consolidated audit, quarterly reviews and statutory reporting. ongoing review of cross-functional processes to continually gain efficiencies and improve reporting capabilities. ensure that processes are built in compliance with all applicable financial regulations and accounting standards, including internal policies and procedures where applicable. qualifications  the successful candidate should possess the following skills and qualifications:  2 - 4 years of professional experience in financial reporting and analysis. accounting or business degree is required. progress toward a professional designation (cpa) would be an asset. ability to build and maintain effective working relationships with internal stakeholders. detail-oriented individual with the ability to meet deadlines and handle multiple objectives in a fast-paced environment. ability to work independently when required, but is a team player with a positive attitude that will work as part of a team to deliver quality results. experience in a centralized financial reporting environment with multiple entities and currencies. working knowledge of sap and advanced excel skills would be an asset. previous experience within a public company and us gaap knowledge would be an asset.  offer we offer a flexible and casual work environment, as well as mentorship and on-the-job training to support your personal growth. you will have an opportunity to contribute new ideas and we welcome your fresh perspective.    application instructions please submit your resume, and a covering letter describing why you are a unique fit for this position, to jobsna@descartes.com citing “financial analyst” in the subject of your message. we thank all applicants for their interest in descartes; however only those candidates selected for an interview will be contacted. agency calls will not be accepted. all final candidates will be required to provide professional references and complete a background check, which will include a criminal background check and may include a credit check and verification of education and previous employment.  descartes is committed to equity and diversity. we are an equal opportunity employer and welcome applications from qualified individuals regardless of race, colour, ancestry, age, creed, sex, sexual orientation, gender identity or expression, disability, citizenship, ethnic origin, family or marital status. if you require accommodation at any time during the hiring process or would like a copy of this job posting in an accessible format, please contact human resources at jobsna@descartes.com or 1-800-419-8495.   30+ days ago     -   save job"
201,Supply Chain Analyst,Flanagan Foodservice," flanagan foodservice      16 reviews  -    we are the premier foodservice distributor in ontario. we meet our customers' unique needs by delivering superior service, value and flexibility. this mission is made possible by attracting the best talent in the industry and treating our employees like family. proudly named one of canada's best managed for 4th year in a row!  entitlements:  competitive compensation package pension and rrsp plans profit sharing program comprehensive flexible benefits paid personal days and your birthday! gym membership benefit family oriented culture  the role:  you are an analytical problem solver who thrives in an ever changing, multi-tasking environment. you have a solid ability to compile data and provide information at varying levels within flanagans. your attention to detail and organization are second to none and you are committed to supporting and keeping initiatives on track. you enjoy working in partnership with a diverse team of people to deliver the best possible results to our customers.  your key accountabilities will include but are not limited to:  oversee, key, proof and revise our flyer program;  compile, print and distribute various reporting on a daily, weekly and quarterly basis;  review price changes;  input, review and print weekly and monthly tracking reports;  oversee the debit process with our vendors;  confirm and follow up on all po’s and missed pick ups;  complete all listings of products for legislative compliance;  provide supply chain planning support and coverage as required;  assist at our annual tradeshow  qualifications:  a post-secondary education  minimum 1-3 years’ related experience  must be an independent, highly organized analytical problem solver  solid experience in negotiations and working with various groups of people  must be comfortable using various software applications including e3 and microsoft office (excel)  excellent oral/written skills are required  must be a task master and able to handle simultaneous priorities  flanagan foodservice inc. is an equal opportunity employer, and has an accommodation process in place to provide accommodations for applicants with disabilities. if you require a specific accommodation because of a disability or a medical need, please let us know by submitting your request to accessibility@flanagan.ca so that arrangements can be made for the appropriate accommodations.   17 days ago     -   save job"
202,Account Analyst (Aviva GENCO),Opusing Corporation," opusing corporation      -   contract     title--account analyst (aviva genco) duration --7 months location--6880 financial drive tower 1 - 2nd floor mississauga on can l5n 7y5 pay rate--$17 hours per day 7.5 hours per week 37.5 new: mandatory testing is required (call center telephone etiquette and canadian call centre environment [audio]) and results need to be included on resume when submitting. job summary: this is actually a call centre billing representative, handling approximately 25-30 inbound calls per day. key responsibilities: provide ""brilliant"" customer service to licensed insurance advisors and other staff from both the contact centre and insurance branches 40% of position will be answering billing telephone inquiries in a professional, timely and courteous manner (approx. 25-30 per day) 60% of position will support the sales centres and insurance branches with accepting and processing payments and maintaining billing of client policies (note: no collections responsibilities in this position) required skills and experience: 1-2 years’ call centre experience excellent telephone manner and communication skills excellent written and oral communication skills ability to multitask in a fast paced environment ability to adapt quickly to change problem solving skills strong/accurate data entry skills and ability to talk and type while navigating screens proficient in windows applications specifically ms excel and ms word nice to have: billing/credit experience is an asset, but not required training: on the job and unstructured, so candidates need to be able to hit the ground running hours of operation: call centre hours are monday-friday 8 am-8 pm and saturday 8:30 to 4:30 shifts (7.5 hours per day) will fluctuate within these call centre hours candidates must be flexible and reliable to work rotating shifts, which include evening shifts to 8 pm and saturday shifts (approx. 1-2 per month) job type: contract required experience: call centre: 1 year required education: master's job location: mississauga, on   4 days ago     -   save job"
203,Inventory Analyst,Hoerbiger FineStamping," hoerbiger finestamping      96 reviews  -    hoerbiger finestamping inc. is a tier 1 and 2 automotive parts manufacturer with customers in canada, usa, and mexico. hoerbiger has been involved in stamping and finishing of automotive transmission components for the past 13 years and has been sucessful due to its dedicated group of staff members. hoerbiger offers an abundants of oppurtunities to grow with the company once employed. this position requires a minimum college diploma/ certificate in supply chain operations with the ability to analyze and problem solve. hoerbiger is looking for an inventory analyst with excellent organizational skills to maintain inventory stock and ensure eveything is acocunted for. the most important aspect of this job is being able to utilize erp systems to keep inventory levels on track. with customer orders through the roof, hoerbiger is looking for dedicated and reliable individuals to continue contributing to their success. inventory analyst main duties: review requisition orders for accuracy and verify that materials, equipment and stock are not available from current inventories monitor inventory levels as materials, equipment and stock are issued, transferred within an establishment or sold to the public using manual or computerized inventory systems compile inventory reports, recording the quantity, type and value of materials, equipment and stock on hand, using manual or computerized inventory systems prepare requisition orders to replenish materials, equipment and stock maintain stock rotation and dispose of and account for outdated stock enter data for production scheduling, stock replenishment/relocation and inventory adjustments reconcile physical inventories with computer counts. job type: full-time salary: $40,000.00 /year   4 days ago     -   save job"
204,Inventory Analyst,Hoerbiger FineStamping," hoerbiger finestamping      96 reviews  -    hoerbiger finestamping inc. is a tier 1 and 2 automotive parts manufacturer with customers in canada, usa, and mexico. hoerbiger has been involved in stamping and finishing of automotive transmission components for the past 13 years and has been sucessful due to its dedicated group of staff members. hoerbiger offers an abundants of oppurtunities to grow with the company once employed. this position requires a minimum college diploma/ certificate in supply chain operations with the ability to analyze and problem solve. hoerbiger is looking for an inventory analyst with excellent organizational skills to maintain inventory stock and ensure eveything is acocunted for. the most important aspect of this job is being able to utilize erp systems to keep inventory levels on track. with customer orders through the roof, hoerbiger is looking for dedicated and reliable individuals to continue contributing to their success. inventory analyst main duties: review requisition orders for accuracy and verify that materials, equipment and stock are not available from current inventories monitor inventory levels as materials, equipment and stock are issued, transferred within an establishment or sold to the public using manual or computerized inventory systems compile inventory reports, recording the quantity, type and value of materials, equipment and stock on hand, using manual or computerized inventory systems prepare requisition orders to replenish materials, equipment and stock maintain stock rotation and dispose of and account for outdated stock enter data for production scheduling, stock replenishment/relocation and inventory adjustments reconcile physical inventories with computer counts. job type: full-time salary: $40,000.00 /year   4 days ago     -   save job"
205,Full Stack Developer / Analyst,Matrix Industrial Control Systems Inc.," matrix industrial control systems inc.      -    are you… …a keen software technology developer with microsoft platform education? …an experienced or expecting/recent graduate from a recognized academic institution? …willing, able, and authorized to travel across canada or internationally to the united states? …committed to learning, teamwork, and long-term career development? …seeking an incredible opportunity in a rapidly growing segment of the technology sector? then build your career at matrix, an internationally recognized software company revolutionizing how the food industry uses data for over thirty years. we’re expanding again which means we’re interviewing experienced programmers and new graduates who love to bring software solutions to a data fight. for our newest full-time opening, we are looking for computer programming, engineering, or other comparable technical backgrounds who want to flex their agile minds. this person will quickly add their talent to our team of development experts in the microsoft platform – microsoft windows operating systems, networking technologies, microsoft sql server databases. the .net framework, and the c#/ visual basic development toolset. we provide a mutually supportive environment with a personalized development path that lets individuals cultivate and showcase their professional strengths with each new project. working on advanced one-of-a-kind software solutions, this position will use and grow your personal engagement, problem-solving, and business travel skills alongside existing technical skills. frontline with customers via phone or in person, this role will occasionally take you to different parts of the united states and canada. please note that applicants who are restricted from (or otherwise unwilling to) travel to the united states or places across canada for any reason will not be considered as travel is mandatory. possession of a valid passport at the time of hire is required. responsibilities :  design and implementation new features and functionality for both new and existing web and desktop applications conducting r&d with new libraries, frameworks, and technologies reviewing code fixing bugs (nobody likes it, but we’ve all got to do it) contributing to product documentation responding to technical issues that customers maybe experiencing communicating openly and effectively with co-workers and customers experience with mobile development is a plus as we are currently looking to transition certain desktop traveling is required from time to time in order to gather customer requirements. we love open source but we don’t shy away from using paid for libraries that can get the job done experience you likely have:  experience building restful web services using c# .net, javascript, html, css, mvc webapi platform and memes experience using the .net platform (specifically wpf) understanding of multi-threaded and asynchronous application design experience developing large scale websites. javascript and modern web development. a solid command and understanding of c# and vb.net (web forms & mvc) good understanding of databases, particularly, sql server 2012 or higher proven ability to multi-task and progressively work towards meeting pre-defined timelines, delivering quality work strong analytical and problem-solving abilities team player suggesting enhancements to software, where applicable excellent communication skills an approach of always writing code as if they are the ones that will have to maintain it over the long. nice to have:  angularjs 1x or higher xamarin mobile development job type: full-time required experience: progra: 2 years   24 days ago     -   save job"
206,Systems Analyst,Manulife Financial," manulife financial      329 reviews  -    are you looking for unlimited opportunities to develop and succeed? with work that challenges and makes a difference and a flexible and supportive environment, we can help our customers achieve their dreams and aspirations. we're not who you think we are.  what if i told you that manulife, a financial company, has a fun, laid back work environment with flexible hours, jeans, and work from home arrangements? what if i told you we're working towards modern tools and processes including agile, design thinking, devops and tools like jira? what if i told you we are striving to innovate and we’re growing?  no, you couldn't possibly be talking about manulife!  but i am! we're not some old, stuffy insurance company. we're a large company with lots of young talent going through a transformation to be not just a financial company, but a technology company.   what work would i be doing?  we're looking for individuals with 2-5 years’ experience to complete our team. we are growing, and we’re looking for someone to learn and grow with us! your responsibilities would include:  work with business analysts and developers to come up with solutions to problems  delivering solution requirements for new and existing clients, clarifying and translating business requirements  leading advancements and innovations within the practice. to help to continuously improve tooling, processes and methodologies (agile)  assume a role of advisor, teacher, facilitator and mentor to develop and motivate team members  coordinate tasks with project managers, our test team and other business partners to lead and execute complex analysis, identifying root causes of problems  enjoy your job!  are you a systems analyst?  do you enjoy leading meetings with stakeholders to better understand and capture what they want and need?  do you have excellent communication and presentation skills?  are you effective at conducting workflow analysis, defining requirements, recommending and implementing solutions?  do you enjoy showcasing your technical skills to deepen your business analysis?  do you excel at key analysis skills such as data modeling and process mapping?  do you take pride in well documented business and technical requirements that are useful to all?  can you challenge the current state, challenge the status quo in a professional manner while supporting our current processes?  can you adapt quickly and easily to changes within the business and organization.  are you able to successfully manage competing priorities and navigate within ambiguity?  collaborate with geographically and culturally diverse cross-functional teams.  why is this job important?  our team helps to drive out and execute on a great banking experience for our customers. it’s banking, the way it should be. at manulife bank, we believe banking products are an integral part of every canadian's financial plan. as one of canada's youngest banks, we are growing at an unprecedented rate and need people with the skills, energy and drive to maintain our leadership position as an ""advisors bank.""   what will i learn on this job?  you will learn about working in a large organization, helping to develop new product solutions and enhance existing ones, to help make banking easier for our customers. thanks to a supportive company with a culture of continuous learning and improvement, we are open to hearing what you want to learn and we can help you get there! we also have a diverse technology environment. you will learn how the data connects, how clients use our products, how to fit the puzzle pieces of new technology and data into older systems, while make we them better!   what about perks?  manulife has lots of perks including, but not limited to:  competitive compensation  wearing jeans to work every day  an abundance of career paths and opportunities to advance  a flexible work environment with flex hours, work from home opportunities and distributed teams  retirement savings accounts including a rpp (pension plan), rrsp (retirement savings plan), and tfsa (tax free savings account)  manulife share ownership program with employer matching  customizable benefits package including health, dental, vision, and 100% of mental health expenses  financial support for ongoing training, learning, and education  qualifications we're looking for passionate, motivated individuals with intermediate level skills, 2-5 years of experience to join our team's exciting journey as we grow, pioneer, and innovate. experience with any or all of the following tools/technologies that we use is a huge plus:  soa and web services  oracle for databases running simple to moderate table queries  jira\ confluence for task management, dashboard and backlog management  alm for defect management and requirement repository (on waterfall projects)  jenkins, maven, and sonarqube for a devops chain  if you're excited by the notion of joining a team with learning agility and who likes to champion innovation, we want to hear from you!  ok, i'm sold. now what?  please apply and attach your resume. all qualified candidates will be contacted as we currently have a number of openings at different job levels due to growth. we're excited to hear from you!   about manulife  manulife financial corporation is a leading international financial services group that helps people achieve their dreams and aspirations by putting customers' needs first and providing the right advice and solutions. we operate primarily as john hancock in the united states and manulife elsewhere. we provide financial advice, insurance, as well as wealth and asset management solutions for individuals, groups and institutions. at the end of 2017, we had approximately 34,000 employees, 73,000 agents, and thousands of distribution partners, serving more than 26 million customers. as of december 31, 2017, we had over $1.04 trillion (us$829.4 billion) in assets under management and administration, and in the previous 12 months we made $26.7 billion in payments to our customers. our principal operations are in asia, canada and the united states where we have served customers for more than 100 years. with our global headquarters in toronto, canada, we trade as 'mfc' on the toronto, new york, and the philippine stock exchanges and under '945' in hong kong.   27 days ago     -   save job"
