,title,company,skillText
325,Service Desk Business Analyst,San Francisco Campus for Jewish Living/ Jewish Home," san francisco campus for jewish living/ jewish home      -    service desk business analyst the service desk business analyst is responsible for providing our users with technical support of computers, applications, and all related technology. in addition to technical support, the service desk business analyst will work with the business to understand current procedures, identify where improvements can be realized, document processes, and most importantly, work to solidify connections between the business and it. general responsibilities field incoming service requests from end users via ticketing system, telephone or walk-up in a courteous manner prioritize and schedule tasks. escalate problems (when required) to the appropriate resource build rapport and elicit problem details from employees of varying levels of technical knowledge record, track, and document the service desk problem-solving process, including all successful and unsuccessful decisions made, and actions taken, through to final resolution set-up complete computer systems for new employees, from image to employee desk provide support for mixed platform environment: win7, mac os, android, ios, tablets, laptops, desktops, and phone system support for audio/video for meetings, conference rooms and company events with all levels of staff train end users on software and various other applications and hardware analyze business processes, scope projects, and work with the project management team to prioritizes deliverables, and negotiate on product functionalities. creates detailed business requirement documentation, and translate it into functional specifications. clearly articulates and documents business requirement manages ongoing relationship with business partners to drive satisfaction with it coordinates project delivery by participating in design reviews and walk-throughs to communicate systems designs and validate the proposed solution travel to multiple remote offices as needed able to lift 50 lbs. requirements:  associates degree or equivalent work experience at least 3-5 years of experience in a service desk/business analyst team environment setup, configuration, troubleshooting of windows and mac os desktop/laptop hardware and software. strong knowledge of microsoft office suite, including outlook and other productivity software knowledgeable in active directory, dns, dhcp, group policy, ntfs share permissions, office 365 basic knowledge of network topology, troubleshooting, and diagnostics basic knowledge of salesforce demonstrated excellent communications skills, both written and oral. efficient and accurate troubleshooting, both at desk-side and remote support microsoft certifications, a+ certifications, dell or apple certified technician preferred very strong attention to detail and out-of-the-box thinking strong project completion and delivery skills self-motivated, organized, and able to work well both independently and in a team-environment, with an appropriate sense of urgency whatever-it-takes/can-do attitude note: this job description is not intended to be all-inclusive. employee may be required to perform other related duties as necessary to meet the ongoing needs of this organization. job type: full-time salary: $70,000.00 /year experience: service desk/ business analyst: 3 years (required) education: associate (preferred)   3 days ago     -   save job"
326,Project Manager/Business Analyst,"GridX,Inc."," gridx,inc.      -    project manager/business analyst gridx, inc. is the leading provider of big data, cloud-based business operation support technology to incumbent utilities, retail energy suppliers and community choice aggregators (cca). our customers include some of the most innovative utilities and cca’s, which leverage our technology to transform their business models and streamline such business processes as rate design, customer service, billing, settlement and financial planning. driven by sweeping industry transformation worldwide to combat climate change, the company is growing rapidly and looking to grow its project delivery team. as an early-stage startup, the company offers exciting opportunities and a fast-paced working environment where initiative and hands-on work are required. as technical project manager you will be responsible for the successful delivery of customer projects by marshaling internal and external resources. you will be working with some of the leading utilities and energy innovators in the industry. responsibilities requirements management – gather, synthesize, elaborate, articulate and translate customer business problems and requirements solutions – work with internal teams to conceive solutions that address customers’ business problems and requirements project planning – develop realistic project schedules and estimate resources requirements project delivery - drive the successful delivery of customer projects * minimum qualifications: bachelor’s degree in engineering or technical fields 3-5 years’ experience as a project manager leading the delivery of complex projects. flexible with ability to adapt to quick moving projects and capable of working independently with distributed teams ability to manage multiple assignments simultaneously, working independently with the client to drive projects to completion comfortable with learning technical material, processes and applications quickly and thoroughly practical, independent problem solver. ability to identify and drive process efficiency improvements. action-oriented with organizational, project management abilities, and masterful use of written and verbal communication skills strong organizational skills strategic thinker preferred qualifications:  bachelor’s degree in computer science experience working in startups or similar fast paced environment, entrepreneurial environment experience working with electric utilities or other highly regulated industries experience and knowledge in utility billing or meter to cash system or operations strong hands-on knowledge of databases and experience using excel, mysql for reporting and analysis experience with databases, etl tools, and data analytics tools job type: full-time required experience: business analyst: 3 years project management: 3 years required education: bachelor's required language: english   3 days ago     -   save job"
327,Senior Systems Business Analyst,Pierce Washington," pierce washington      -    who are we? pierce washington is an oracle gold worldwide partner offering its clients a unique blend of cpq and commerce consulting and integration expertise. who are you? a senior business analysts with the ability to analyzes business information, translates requirements into functional specifications and champion client and/or internal business needs while balancing climate, priorities, capabilities and constraints of client and environments. what you get to do: act as a liaison between business users and technical team. document functional user requirements and technical specifications for use in the development cycle. contribute to system design reviews to identify potential issues. assist with systems test planning and test script development. contribute to development of deployment and communication plans. develop customer communications, training, and job aids to assist in successful business transitions. mentor and guide junior business analysts in best practices define business requirements, translate requirements into system specifications, support system development activities, document the solution for training, provide customer support, and support test execution. what you bring to the role: bachelor's degree in computer science, engineering, business, or finance. understanding of the quote to cash business process. four plus years of professional experience as a ba. successfully worked on multiple consulting projects, with previous big 4 or similar firm consulting experience a plus. strong leadership, problem solving, and systems implementation skills. problem solving and analytical skills, in addition to strong verbal and written communication skills. what we’ll do for you: health, vision, dental insurance and std/ltd snacks, drinks and occasional happy hours pyod (pick your own device) with choice of mac or windows casual dress onsite gym in the chicago office tuition reimbursement team outings, open office floor plan and ping pong torments referral program fsa for insurance, commuter or dependent care 10 paid holidays  little more about us: since 2005 pierce washington has been committed to delivering the ability for customers to transform the way they quote and sell via the web. with a combined experience of 20 + years as former anderson consultants, our delivery partners offer the guidance and customer-centric implementation delivery of which the foundation of pierce washington was built upon. we take the time to understand our client’s business processes to implement their cpq solution as seamlessly and on time as possible. as bigmachine's; now oracle, first certified implementation partner, pierce washington has since delivered over 50 bigmachines/ oracle implementation projects with a 100% referenceable customer base. now as an oracle’s gold partner, pierce washington continues to deliver our clients projects on time and on budget.   30+ days ago     -   save job"
328,Business Analyst,Insight Global," insight global      1,464 reviews  -   contract     must haves:  3+ years of experience as a business analyst 3+ years of experience as a business/technical liaison experience as an agile scrum master or csm ability to create user stories and acceptance criteria ability to clearly articulate ideas and results to diverse business and technical audiences identifiable communication and presentation skills - both written and verbal identifiable knowledge, experience and understanding of sdlc requirements process and methodologies d2d:  team develops, deploys and supports standardized customer due diligence applications and operational processes that efficiently enable global regulatory compliance and support deeper customer understanding and insight. the business systems consultant will create business requirements (user stories and acceptance criteria) and associated activities within the customer due diligence program within business solutions, in support of remediation of the occ consent order and implementation of the bsa/aml standards. the team member will be part of a small team of managed resources and cross-functional teams with enterprise partners to plan, develop and execute complex programs for the customer due diligence (cdd) suite of applications in an agile environment. job type: contract job location: san francisco, ca required licenses or certifications: project management professional (pmp) csm   30+ days ago     -   save job"
329,Entry Level Business Analyst,American CodeForce," american codeforce      -   full-time, contract     entry-level business analysts work under supervision and perform a variety of tasks including developing and maintaining various databases, generating reports, and receiving continuous training while working on a variety of projects. the primary responsibility of an entry-level business analyst includes supporting data gathering and providing review and analysis of data. other day-to-day duties include ensuring data integrity, participating in data quality control and validation, and producing requirements documents for various business development activities. an entry-level business analyst may also create and execute test scripts under supervision. principle duties and responsibilities:  interacts regularly and directly with the operations function and has a close user working relationship to ensure industry and best practices are employed. develops an intimate knowledge of business strategy, business model, and processes in order to identify improvement opportunities and value-added capabilities. liaises with various business groups and users to understand and analyze business problems in an effort to lead toward viable solutions. qualifications excellent communication, computer, and analytical skills. requires knowledge of it terms and functions. masters' from a reputed university (required). bachelor's is mandatory. job types: full-time, contract salary: $55,000.00 to $60,000.00 /year   17 days ago     -   save job"
330,Business Analytics Intern,TechSoup," techsoup      -   internship     we’re a high-impact, global nonprofit social enterprise that believes in using technology for the greater good. since 1987, we’ve been building partnerships and alliances with individuals, corporations, nonprofits, and governments across the globe – all committed to helping nonprofits fully access the profound power of technology and a connected world — and use it to improve lives.  but we won’t stop there: as technology and global needs change, so do we. we’re creating new, community-driven platforms and mobile apps and are enhancing our offerings so that nonprofits around the world have the resources they need to build a brighter future for millions of individuals.  we’re innovators, leaders, influencers, social entrepreneurs, and technologists drawn together by a shared vision: to make the world a better place through technology. join us!  internship  an internship at techsoup is not just a learning experience; it is an opportunity to make a challenging and meaningful contribution. you will get to work on real world inspiring projects that drive goals and objectives.  techsoup is launching a new model of working with corporate partners, by directly offering cloud products and solutions to nonprofits. this internship will be devoted to helping develop the tools and processes to operationalize this new global business model for techsoup.  this is a paid position.  duties and responsibilities  expected project outcomes:  updated forecasting model for revenue and staffing projections based on new data and assumptions  operational dashboard to help quickly analyze how we are comparing to forecasts and to help make recommendations for future  internal educational content and knowledge base to support roll out of new business model  roles and responsibilities:  data analytics  educational content creation  knowledge base creation  data visualization  goals for the intern:  to get experience in rolling out a new business model and program within a well-established organization  gain experience in working on a dynamic, fast paced project  learn about key cloud technology solutions  gain data analytics experience  to have some fun along the way!  qualifications  experience in financial modeling  proficiency with excel  prefer some interest in data analytics  education  any combination of education and experience providing the skill and knowledge for successful participation and learning in the internship would be qualifying. typical qualifications would be equivalent to:  must be actively and presently enrolled an accredited college or university at an undergraduate or graduate level.  techsoup is an equal opportunity employer and is committed to ensuring that all employees and applicants receive equal consideration and treatment, regardless of race, color, creed, gender (including gender identity or gender expression), religion, marital or domestic partner status, age, national origin or ancestry, physical, mental or medical disability, sex, sexual orientation, citizenship, military service status, veteran status, or any other characteristic protected by state or federal law or local ordinance.   2 days ago     -   save job"
331,Business Intelligence Analyst,Twitter," twitter      52 reviews  -    who we are:  twitter users generate many terabytes of data every day; twitter engineers run hundreds of experiments; twitter data scientists create increasingly sophisticated models of users and content.  the analytics team at twitter is at the intersection of all this data and strives to deliver actionable insights to business units throughout the company. we spearhead important analyses and think of ways to make big data accessible for exploration and decision-making.  as a business intelligence analyst, you will deliver key insights to help grow our business.   what you’ll do:  you will be a key member of the analytics team working closely with cross-functional partners around twitter. in this position, you will provide valuable perspectives to help twitter reach every person on the planet. as such, you will:  develop and prove hypotheses to evaluate new growth opportunities and optimize existing business initiatives   partner with product, marketing, and media teams to develop, prototype, and monitor success of new programs   become the business analytics subject matter expert to internal and external partners   communicate results of new initiatives to executives and cross-functional teams   who you are:  you are analytically minded and you take organized approaches to problem solving. you break down issues into smaller pieces and have a strong desire to dig into data to guide your thinking   you are a strategic thinker. you’re able to lift up from the analytical tasks and connect the dots to effect change   you are a self-starter who takes initiative and can thrive within a flat team organization   you can pivot from blockers and develop a new approach when there are no precedents   you are a clear and effective communicator   you are personable, approachable, and able to connect with every person on the team and throughout the business   requirements:  bachelor's degree from 4-year institution   1-2 years work experience in an analytical role   strong familiarity with sql and analytical tools such as python, r, or excel   willingness to learn new tools to access and visualize data   experience with tableau is preferred   we are committed to an inclusive and diverse twitter. twitter is an equal opportunity employer. we do not discriminate based on race, ethnicity, color, ancestry, national origin, religion, sex, sexual orientation, gender identity, age, disability, veteran, genetic information, marital status or any other legally protected status.  san francisco applicants:  pursuant to the san francisco fair chance ordinance, we will consider for employment qualified applicants with arrest and conviction records.   30+ days ago     -   save job"
332,Business Analyst (Entry-Level Business Consulting Role),Nimble Consulting Inc.," nimble consulting inc.      -    business analyst (this is not a technical role. this is an entry-level consulting position).  there are two levels of business analyst: level 1 – entry level or promoted into role requires 0 to 1 year of consulting experience and/or 1 to 2 years of relevant experience in the areas of: project management, presentations to stakeholders, developing communications, and working within teams. level 2 – experienced requires 1 year of consulting experience and/or 2 years of relevant experience in the areas of: project management, presentations to stakeholders, developing communications, and working within teams.  project location(s) :  client location (bay area, but there could be client work requiring further travel) key responsibilities the business analyst is an entry-level consulting role. as a business analyst, you will learn about client relationship management while supporting project management activities and communications. responsibilities include the following: learn about management consulting, our services, and our brand of client service. learn nimble systems, how we work as a team, and apply it to your day-to-day work. support specific client projects immediately under the direction of the nimble team. support client and nimble meetings with strong documentation and organization of notes, follow-up actions, and research or analysis. with coaching and support, conduct presentations or facilitate meetings with the nimble team and clients. learn industry and consulting frameworks for guiding clients through change – client needs may vary but you will come up to speed quickly on various frameworks and the content related to the project and client to add value to the team’s success. come up to speed on new tasks by investing time to learn new applications, e.g., microsoft suite (outlook, onenote, sharepoint) and tools such as canva, visio (process mapping), etc., as necessary. be responsive to team needs (weekly priorities, owning and completing work in a timely manner, adhering to internal review cycles for client-readiness). support internal operations of nimble:  recruiting, interviewing, onboarding, marketing, research, analyses or events hosted by nimble. assist with website management, event coordination, proposals or social media activities as necessary. contribute to team events, team culture, and ways to improve how we work across our client locations. requirements for both level 1 & 2 bachelor’s degree relevant experience or experience in the areas of:  project management, presentations to stakeholders, developing communications, and working within teams. some experience with surveys:  conducting surveys, developing surveys or analyzing results. demonstrated experience working in teams and groups effectively. comfortable facilitating and driving meetings with a planned agenda. successfully developing and managing working relationships. strong interpersonal and communication skills. excellent written skills (professional emails, presentations, research papers). open to regular feedback from supervisors, peers, clients on deliverables, presentation style, perception management, etc. good writing skills (examples of research papers, powerpoint presentations, professional outreach or communications requested upon interview). experience developing and delivering presentations for external audiences. excellent time management and organizational skills and the ability to handle multiple priorities effectively. ability to work independently. attention to detail (important for client delivery purposes). desire to drive your own work, take initiatives, and learn how to be part of a team. project management experience. demonstrated analytical skills (quantitative, qualitative). support effective and efficient process improvement and business case scoping. data collection, data analysis, process management, and documentation. proficient in technology and adept at learning new applications and methodologies quickly. demonstrated ability to learn new applications and technology. excellent interpersonal skills; excellent writer and presenter. must be able to be physically on-site with the nimble team at the client location 5 days a week due to the type of consulting services we offer and our partnering approach with clients. must be willing and able to travel for client work (multiple clients or multiple sites for a client). strong references required for consideration, preferably from clients or direct supervisors. requirements for level 2 demonstrated experience successfully owning and driving a scope of work for internal nimble purposes. demonstrated experience successfully owning and driving a scope of work for external client project needs. demonstrating client-ready documentation consistently over a course of a year. understands and can articulate how their deliverables support the larger project goals. understands concepts such as “scope creep” and how to escalate appropriately to the nimble team. demonstrated experience understanding touchpoints with related projects within client environment.   9 days ago     -   save job"
333,Business Analyst,Connexus Hub," connexus hub      -    connexus hub is a boutique consulting firm that provides cio support services, program management and business transformation services to fortune 1000 companies, health care organizations, and government agencies. connexus hub brings the innovation and agility of a small company while delivering the depth of a large firm. as a ba you will act as the liaison for multiple teams, including the clinical teams, business unit leaders, and the technology organisation. you should be analytical, structured, and have superior communications and presentation skills to succeed in this role. responsibilities:  lead the requirements gathering process design and influence processes that will lead to better decision-making outcomes lead planned and ad-hoc working sessions influence peers and colleagues to drive business performance create project roadmaps and execute on them coach and work with developers and technologists to deliver solutions for the business interact with business partners to understand their goals and objectives, develop analytic requirements, provide answers to business questions, make recommendations, and join forces in driving business improvement and optimization. core consulting skills:  ability to work autonomously and make critical decisions independently. strong communication and collaboration skills. receptive listening skills, with ability to present complex ideas in a clear, concise fashion to technical and non-technical audiences willingness to take the initiative to contribute beyond basic responsibilities. self-starter, highly motivated, able to shift directions quickly when priorities change creative problem solver able to come up with innovative solutions and deliver against very tight deadlines confidence and interpersonal skills to achieve effective working relationships at all levels qualifications/skills :  bs in business or related field 5 -7 years of business analysis experience. proven ability to coordinate a diverse set of business users to develop cohesive and streamlined requirements, documentation and user acceptance criteria  (work samples will be required as part of the interview process) analytical ability (strong ability to work with excel, p&l review) strong project management skills ability to work with non- financial employees experience in pharma /healthcare would be beneficial job type: full-time required experience: business analysis: 5 years pharma/healthcare industry: 1 year required education: bachelor's job location: san francisco, ca   3 days ago     -   save job"
334,Business Systems Analyst,Captevo," captevo      -   contract     job summary job title: business systems analyst location: san francisco, ca contract duration: 6 months need locals to sfo, ca interview mode: f2f candidate should be from application development background but not dwh/bi side. need only usc/gc. summary:  this is a mid/senior level position. the business systems analyst will be responsible for gathering and documenting business specifications for systems development and enhancements, investigating and resolving issues with our data and applications, and doing ad-hoc reporting. the person taking this position will work with both software engineers and internal clients to ensure that system solutions meet business needs. basic function business systems analyst 3 position works with software engineers, database administrators (dba), and quality assurance (qa) teams, as well as with business clients across the company for gathering and documenting business specifications for systems development and enhancements, investigating and resolving issues with our data and applications, and ad-hoc reporting. the position is responsible for working with software engineers and internal clients to ensure that system solutions meet business needs for standard to complex production support and mid- to large-sized projects. teamwork responsibilities relies minimally on instructions, pre-established guidelines, and mostly on experience and judgment to perform the functions of the job and accomplish goals. performs a variety of tasks autonomously and with proficiency. works under general supervision. some degree of creativity and latitude is required. essential responsibilities and principal accountabilities denotes ""essential functions"" in accordance with the guidelines of the americans with disabilities act. the essential functions of this position include, but are not necessarily limited to, those specifically identified in this description. the position and its essential functions may change over time and these changes may not necessarily be reflected in the position description. the company may, at its sole discretion, add to, change, or expand the essential or marginal functions of the position. we will consider for employment qualified applicants with criminal histories as required by local ordinance. research and diagnose reported issues with data and applications, using query and reporting tools as needed analyze, synthesize, and document business requirements as specifications for software engineers and dbas effectively gather business requirements for systems solutions by: interviewing internal clients in business departments reviewing business documents, contracts, regulations, and reports, surveying problem reports and enhancement requests hands-on analysis of existing systems functions and data develop and demonstrate advanced knowledge in multiple systems and/or designated domains; effectively share information with others work with clients and it qa staff to develop and execute user acceptance test plans; work with software engineers and dbas to diagnose, correct, and retest problems define and develop ad hoc reports using system data sources and query/reporting tools such as ms-sql, both for delivery to clients and for use in analysis and testing assist in training and support for business clients using our applications competencies to perform the job successfully, an individual should demonstrate the following competencies: analytical: applies a high level of analytical skills to synthesize diverse information, collect and research data, use intuition and experience to complement data, ad design work flows and procedures problem-solving: advanced ability to gather and analyze information skillfully and provide solutions in complex situations. identifies items requiring additional information or action and addresses and communicates appropriately professionalism: approaches others in a tactful manner. reacts well under pressure. treats others with respect and consideration regardless of their status or position. accepts responsibility for own actions. follows through on commitments. accepts feedback and criticism from others in a constructive spirit and with an eye towards continual self-improvement communication and collaboration: effective communicator with good interpersonal skills ability to successfully build relationships and adapt communication style in various environments; listens and requests clarification; responds well to questions and feedback; demonstrates effective group presentation and facilitation skills; contributes effectively in meetings technical skills: assesses own strengths and weaknesses; pursues training and development opportunities; strives to continuously build knowledge and skills; shares expertise with others customer service: manages difficult or emotional customer situations; responds promptly to customer needs; solicits customer feedback to improve service; responds to requests for service and assistance; meets commitments quality management: looks for ways to improve and promote quality; demonstrates accuracy and thoroughness adaptability: adapts to changes in the work environment; manages competing demands; changes approach or method to best fit the situation; able to deal with frequent change, delays, or unexpected events dependability: follows instructions, responds to management direction; takes responsibility for own actions; keeps commitments; commits to long hours of work when necessary to reach goals; completes tasks on time or notifies appropriate person with an alternate plan work environment the work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. while performing the duties of this job, the employee is in an office environment, and is occasionally exposed to work near moving mechanical parts. the noise level in the work environment is usually moderate. physical demands the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. while performing the duties of this job, the employee is regularly required to sit at a desk entering information into a computer and reading information presented on a computer monitor and on paper. the employee is regularly required to use hands for various projects and responsibilities also required to talk and hear on the telephone and in direct conversation. the employee will occasionally lift and/or move up to 10 pounds. qualifications:  to perform this job successfully, an individual must be able to perform each essential duty satisfactorily. the requirements listed below are representative of the knowledge, skill, and/or ability generally required. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. education:   bachelor's degree (b. a.) from four-year college or university; role experience:   6+ years prior experience as an it business systems analyst, or in a data/process role in non-it department (e.g., underwriting, claims, finance, etc.) for an insurance company work experience:   6+ years of relevant business systems analyst experience; extensive knowledge and experience with sdlc and associated deliverables; advanced skills in sql including knowledge in database testing in microsoft sql server environments including designing and manipulating test data, validating stored processes, jobs, triggers and replication; extensive knowledge and skills in requirements drafting, and wire-framing; proven ability to create clear, concise, detailed oriented requirements, specifications, business requirements documents; proven ability to understand and create test plans from specifications or verbal communications; experience liaising with development, project management, and business partners language ability:   ability to read, analyze, and interpret general business periodicals, professional journals, technical procedures, or governmental regulations. ability to write reports, business correspondence, and procedure manuals. ability to effectively present information and respond to questions from groups of managers, clients, customers, and the general public math ability:   ability to add, subtract, multiply, and divide in all units of measure, using whole numbers, common fractions, and decimals. ability to compute rate, ratio, and percent and to draw and interpret bar graphs reasoning ability:   ability to define problems, collect data, establish facts, and draw valid conclusions. ability to interpret an extensive variety of technical instructions in mathematical or diagram form and deal with several abstract and concrete variables computer skills:   to perform this job successfully, an individual should have knowledge of microsoft word processing software; microsoft spreadsheet software; microsoft presentation software and be proficient on applicable databases, systems and vendor software programs; fluency in windows environment and ms office tools. job type: contract required education: bachelor's   5 days ago     -   save job"
335,Business Operations Analyst,Tesla," tesla      882 reviews  -    business operations analysis at tesla is not about writing down requirements from business stakeholders – it’s about finding the simplest means to an end, even if that requires changing the rules of the game, while providing insightful and detailed analysis and reporting. a great business operations analyst articulates the specific scope of a project to a wide variety of audiences, including why a project is important and how it should be delivered. it is about framing the house while keeping a perfect mental picture of how you will paint the walls. they will work independently, build partnerships, and manage the delicate balance between scope, schedule, and budget.  responsibilities : provide accurate and insightful analysis and reporting of tesla energy’s performance based on a criteria and metric provided by management present data in a clear format for presentations and regular kpi reviews b2b report creation for powerwall and powerpack sales work with both sales and operations stakeholders to identify key data points and corresponding data sources needed for the business to track against measurable performance indicators translate business process needs into it requirements for reporting and tracking kpis prioritize multiple projects across all departments and systems act as a conduit between the sales and development team, identifying issues and finding long term solutions developing acceptance criteria (time, capability) be accountable for business adoption of system capabilities attend scrum and field questions from the development team  requirements : relative work experience with fast-paced organizations experience using salesforce for data analysis experience compiling and presenting data familiarity with requirements gathering, information architecture, visual design, copywriting, functional specifications, technical specifications, test cases, test execution, and release management ability to work with cross-functional team familiarity with an agile development process strong team-player excellent written and verbal communication skills   30+ days ago     -   save job"
336,Business Systems Analyst,JP Morgan Chase," jp morgan chase      16,236 reviews  -    description  chase consumer & community banking serves nearly 66 million consumers and 4 million small businesses with a broad range of financial services, including personal banking, small business banking and lending, mortgages, credit cards, payments, auto finance and investment advice. our 129,000 employees serve our customers in 57.5 million households by following chase's five keys to a great customer experience.  jpmorgan chase & co. (nyse: jpm) is a leading global financial services firm with assets of $2.6 trillion and operations worldwide. the firm is a leader in investment banking, financial services for consumers and small business, commercial banking, financial transaction processing, and asset management. a component of the dow jones industrial average, jpmorgan chase & co. serves millions of consumers in the united states and many of the worlds most prominent corporate, institutional and government clients under its j.p. morgan and chase brands. information about jpmorgan chase & co. is available at www.jpmorganchase.com.  chase is undertaking an aggressive digital transformation agenda, which builds on the success of the current mobile and online service offerings. chase is investing in innovative ways to deepen customer engagement and profitability through the use of digital channels. the ambition is to position chase as the undisputed leader in digital financial services and payments and to enable chase to deliver a highly personalized and real time experience that our customers expect.  the online and mobile channels for chase currently support more than 32 million active customers; 9 million customers interact with us daily, making chase the most visited banking portal in the usa. positioned within the consumer and community banking line of business, the digital technology team is responsible for setting and executing strategies that align with business objectives and drive innovation across chase online and mobile, helping to establish the best digital banking customer experience in the industry.  the business systems analyst (bsa) team within digital technology plays a pivotal role in the success of the organization, bridging the gap between the development, design and product management teams. the feature business systems analyst (fbsa) is the face of the bsa team, working closely with our business and technology partners to produce meaningful stories for our development teams to execute. the fbsa is relationship builder, negotiator and a problem solver.  responsibilities  the fbsa typically (but is not limited to) performs the following:  face off to the business, constantly negotiating scope and resolving conflicting priorities. translates requirements into meaningful stories that the scrum team(s) can deliver against. work with developers, user experience designers, subject matter experts, legal and compliance teams to obtain a well-rounded understanding of what is being asked for and our ability to deliver it within the constraints of our banking environment. assesses potential impacts and changes to our core uis, middleware services and frameworks. maintain a living evergreen repository so that we always have an understanding of our current state. juggle multiple projects and initiatives at any given time, all with aggressive delivery expectations. minimum qualifications  bachelor’s degree within a technical field. proven strong analytical and problem solving skills. have played a lead role in a large program. 7 years of hands-on experience as a business systems analyst, systems analyst, technical analyst or a related discipline with an emphasis on delivering cutting edge technology within finance. superior verbal and written communication and negotiation skills with the ability to forge lasting relationships at all levels of seniority. experience of working with agile development teams. soap, xml, json and other similar web service protocols/technologies.  preferred knowledge and experience  retail/consumer banking and investment products. web service and database technologies. appreciation of responsive web design. appreciation of web service design. behavioral driven development (bdd). experience of working with jira. experience of working with requirements gathering tools, like blueprint.   jpmorgan chase  -  30+ days ago     -   save job"
337,Business Analyst,Western Union," western union      781 reviews  -    western union is changing. yes, we’re the company that moves money around the world quickly and reliably in 200 countries and territories. we are also present in over 510,000 locations bringing immense distribution convenience to our consumers. but we’re on the cusp of becoming much more than that. our vision is to be the preferred financial services provider for the underserved – billions of people and businesses with unmet financial service needs. that means aggressively pursuing digital, mobile, atm/kiosk and stored value card strategies that meet the needs of today’s global consumers and businesses. so if you’re looking for a company on the move – and truly one of the most diverse work environments on the planet – then western union could be for you. right now, we are seeking a  business analyst (portals)  , based at western union’s digital headquarters in san francisco, california as a  business analyst (portals)  , you will be responsible for implementation of a service delivery model supporting assigned platforms through a predefined frame-work and to build and maintain our next generation software. sound interesting? here are some specifics:  work with the business systems and engineering teams to implement new capabilities and systems partner closely with product/engineering stakeholders in understanding assessment of current system gaps working with internal and external teams to capture system level requirements for the solution and roll-out/implementation specs support continuous improvement and optimization of existing digital systems and processes build cross-functional partnerships in order to translate business requirements into systems-driven solutions gather requirements for system workflow mapping/re-engineering and technical design have an organized and structured way of executing projects, which includes necessary objective documentation manage systems configurations for core systems and money transfer / payments applications required for digital projects ensure deployments are successful, well-planned, and meet all business and system level requirements support operational financial close processes, prioritize support activities to provide most business value within limited capacity identify opportunities to automate and optimize recurring production issues, keeping business priorities in consideration provide incident management support for key digital applications, and coordinate support with our vendors and internal departments evaluate and contrast platforms as solutions for new business requirements occasionally collaborate with remote team members, as assigned for specific projects or support tasks. be a team-player for large cross-functional projects, as well as an individual contributor for specific high-value low effort tasks what you will need to succeed:  4-6 years of requirements and/or product management experience e. / b.tech. / mca in computer science, engineering or related field is required must be a problem solver with demonstrated experience in solving difficult technology challenges, with a can-do attitude experience in developing and implementing web based solutions self-starter with ability to multi-task, prioritize, manage workload, and consistently deliver results experience in agile and iterative development methodologies strong communication skills with ability to interact with partners globally financial transaction systems experience what will make you stand out:  a deep understanding of key financial systems, financial domain knowledge and data models ability to write clear, unambiguous, detailed and complete specifications in story form in jira ability to tackle requirements ranging from ui specifications, to data models, reporting requirements, functional features and constraints capable of translating complex processes into technical flow/ specifications and solutions taking specific strengths and limitations into consideration basic experience with standard technologies, such as oracle, hadoop, sql, xml, xpath, splunk have in-depth understanding of the data flow across disperse systems, best practices involved in maintaining data integrity, cross-platform reporting and reconciliation comfortable interacting with highly technical team members to design, project manage and implement technical solutions data-driven, pragmatic and bring a relaxed, enthusiastic attitude while dealing with ambiguity experience working in a structured and disciplined change control process environment, based on jira, confluence what it’s like here:  western union (wu) is a company on the move! we believe that when money moves, better things can happen. from small businesses and global corporations, to families near and far, or ngo’s in the most remote communities on earth, wu helps people and business move money globally. we have a rich legacy of innovation, and are continuing to develop new and more convenient ways for our customers to send and receive money through digital, mobile and retail channels. we have a combined digital and retail network that spans over 200 countries and territories. some companies specialize in cash-based retail money transfer and others play only in digital. we are leaders in both! being on the western union team means being tenacious and goal-oriented. it means taking risks and quickly finding the path to success. it means having integrity, and finding ways to make things work. it means thriving as part of a diverse, global team of over 10,000 people who are committed to  moving money for better  . it means being driven to win, and to do work that makes a difference… on a global stage.  sound like you? apply now! inclusion and diversity are fundamental to our culture and success. achieving our common vision depends on people with diverse backgrounds working together. who knows; your unique point of view could be the key to our next groundbreaking idea. we’d love to explore that possibility! western union is proud to be an equal opportunity-affirmative action employer. the company will provide accommodation to applicants, including applicants with disabilities, during the recruitment process, in accordance with applicable laws. we are committed to equal employment opportunity regardless of race, color, religion, sex (including pregnancy or related medical conditions), national origin, veteran status, sexual orientation, gender identity, age, disability, marital status or another protected category. job type: full-time experience: oracle, hadoop, sql, xml, xpath or splunk: 2 years (preferred) jira: 2 years (preferred) requirements and/or product management: 4 years (required) agile: 4 years (required) developing and implementing web based solutions: 3 years (required) education: bachelor's (preferred) job location: san francisco bay area, ca (required)   3 days ago     -   save job"
